Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
668,-0.167939,-0.404580,1.488550,-0.032471,-0.007568,0.990479,0.00,0.00,0.00
669,0.175573,0.000000,0.603053,-0.015869,-0.016113,0.986572,0.00,0.00,0.00
670,-0.213740,-0.152672,0.488550,-0.003906,-0.005859,0.999756,0.00,0.00,0.00
671,0.045802,0.122137,0.396947,0.000244,-0.010742,1.002197,0.00,0.00,0.00
672,-0.038168,-0.145038,0.526718,0.001709,-0.009521,0.989014,0.00,0.00,0.00
673,0.038168,0.007634,0.404580,-0.001221,-0.008789,1.001221,0.00,0.00,0.00
674,-0.106870,-0.083969,0.625954,0.007080,-0.007568,0.998291,0.00,0.00,0.00
675,-0.122137,-0.206107,0.679389,0.004639,-0.004150,1.002441,0.00,0.00,0.00
676,-0.114504,-0.305344,0.671756,0.014648,-0.008057,1.000732,0.00,0.00,0.00
677,-0.213740,-0.511450,1.206107,0.024414,-0.004639,1.003906,0.00,0.00,0.00
678,-0.145038,-0.519084,1.450382,0.006348,-0.002441,1.004639,0.00,0.00,0.00
679,0.061069,0.000000,1.114504,-0.012451,-0.010986,1.004150,0.00,0.00,0.00
680,-0.083969,-0.091603,0.534351,-0.010986,-0.010498,1.008545,0.00,0.00,0.00
681,0.122137,-0.015267,0.061069,-0.019287,-0.007080,0.994873,0.00,0.00,0.00
682,0.183206,0.175573,-0.190840,0.005371,-0.007812,1.002686,0.00,0.00,0.00
683,-0.274809,-0.061069,-0.045802,-0.001221,-0.010010,0.994873,0.00,0.00,0.00
684,0.083969,0.427481,-0.122137,0.006592,-0.010254,1.002197,0.00,0.00,0.00
685,-0.114504,-0.099237,-0.030534,0.006104,-0.008789,1.001465,0.00,0.00,0.00
686,-0.022901,-0.022901,-0.122137,0.001465,-0.005859,1.001709,0.00,0.00,0.00
687,0.083969,0.381679,-0.053435,0.005615,-0.007812,1.009033,0.00,0.00,0.00
688,0.038168,-0.030534,0.015267,-0.001465,-0.006348,0.998291,0.00,0.00,0.00
689,0.206107,0.534351,0.015267,0.006348,-0.010254,0.989014,0.00,0.00,0.00
690,-0.267176,-0.015267,-0.061069,0.001953,-0.003418,0.988037,0.00,0.00,0.00
691,0.167939,0.061069,-0.007634,0.001709,-0.010742,1.000488,0.00,0.00,0.00
692,0.122137,0.221374,0.022901,0.007568,-0.009521,1.000732,0.00,0.00,0.00
693,-0.190840,-0.251908,-0.038168,-0.002930,-0.006836,0.996582,0.00,0.00,0.00
694,0.236641,0.114504,-0.206107,-0.003662,-0.010254,1.000000,0.00,0.00,0.00
695,0.030534,-0.061069,-0.129771,0.007812,-0.010742,0.993896,0.00,0.00,0.00
696,0.137405,0.167939,-0.122137,-0.001953,-0.010010,1.015137,0.00,0.00,0.00
697,0.007634,0.038168,-0.183206,0.005859,-0.004639,1.003662,0.00,0.00,0.00
698,-0.160305,-0.206107,-0.015267,-0.001465,-0.006592,0.997803,0.00,0.00,0.00
699,0.282443,0.305344,0.091603,0.004883,-0.010498,0.997559,0.00,0.00,0.00
700,-0.076336,-0.015267,-0.061069,0.002930,-0.012695,0.991943,0.00,0.00,0.00
701,-0.129771,-0.068702,-0.160305,-0.004639,-0.006836,1.001221,0.00,0.00,0.00
702,0.099237,0.167939,-0.106870,0.004639,-0.010254,0.988770,0.00,0.00,0.00
703,0.053435,-0.221374,-0.007634,0.001709,-0.011230,0.995117,0.00,0.00,0.00
704,0.114504,0.068702,-0.129771,0.006104,-0.007568,1.002930,0.00,0.00,0.00
705,-0.076336,0.000000,0.045802,0.003662,-0.008789,0.999512,0.00,0.00,0.00
706,0.045802,0.045802,0.175573,-0.005127,-0.009277,1.013428,0.00,0.00,0.00
707,0.045802,0.129771,-0.007634,0.006104,-0.007080,1.001465,0.00,0.00,0.00
708,0.000000,-0.213740,-0.015267,0.003906,-0.007080,0.998047,0.00,0.00,0.00
709,0.160305,-0.022901,-0.083969,0.001709,-0.014160,1.000244,0.00,0.00,0.00
710,-0.129771,-0.007634,-0.236641,0.007080,-0.013428,0.995605,0.00,0.00,0.00
711,0.183206,-0.122137,0.007634,-0.001465,-0.012207,0.999268,0.00,0.00,0.00
712,0.091603,0.213740,-0.015267,0.005615,-0.006836,0.999512,0.00,0.00,0.00
713,-0.038168,-0.274809,-0.106870,-0.002197,-0.008057,1.008789,0.00,0.00,0.00
714,0.022901,0.229008,-0.160305,0.006104,-0.006836,1.000000,0.00,0.00,0.00
715,0.145038,-0.091603,0.053435,0.003906,-0.009033,0.997314,0.00,0.00,0.00
716,-0.007634,-0.061069,-0.160305,0.001709,-0.003662,1.009521,0.00,0.00,0.00
717,0.274809,0.038168,-0.160305,0.012207,-0.010742,1.002197,0.00,0.00,0.00
718,-0.137405,-0.221374,-0.137405,-0.002197,-0.007080,0.992188,0.00,0.00,0.00
719,0.106870,0.038168,-0.068702,0.004883,-0.005615,1.001709,0.00,0.00,0.00
720,0.137405,-0.045802,-0.083969,0.003906,-0.004639,0.994385,0.00,0.00,0.00
721,-0.106870,-0.083969,-0.152672,-0.005371,-0.012939,1.002930,0.00,0.00,0.00
722,0.198473,0.122137,-0.099237,0.000977,-0.010254,0.989258,0.00,0.00,0.00
723,-0.015267,-0.351145,-0.198473,-0.003418,-0.007324,1.001221,0.00,0.00,0.00
724,0.213740,0.038168,-0.015267,0.004639,-0.010986,0.997070,0.00,0.00,0.00
725,-0.083969,0.007634,-0.030534,0.008057,-0.009277,0.994141,0.00,0.00,0.00
726,-0.091603,-0.122137,0.007634,-0.000244,-0.010254,0.996338,0.00,0.00,0.00
727,-0.030534,0.312977,-0.129771,0.003662,-0.016113,0.992676,0.00,0.00,0.00
728,-0.007634,-0.312977,-0.145038,0.004395,-0.010742,1.000732,0.00,0.00,0.00
729,0.160305,0.190840,0.007634,0.001953,-0.010254,1.006348,0.00,0.00,0.00
730,-0.129771,0.229008,-0.030534,0.007568,-0.006836,0.983154,0.00,0.00,0.00
731,-0.022901,-0.045802,-0.091603,0.005859,-0.000732,1.007812,0.00,0.00,0.00
732,0.099237,0.328244,-0.206107,0.001221,-0.004150,0.998779,0.00,0.00,0.00
733,-0.175573,-0.076336,-0.106870,0.006836,-0.007568,0.999512,0.00,0.00,0.00
734,0.106870,0.099237,0.022901,0.000244,-0.008545,0.996338,0.00,0.00,0.00
735,0.137405,0.076336,-0.007634,0.007324,-0.011963,0.998779,0.00,0.00,0.00
736,-0.114504,0.015267,-0.053435,-0.006104,-0.007080,1.001953,0.00,0.00,0.00
737,0.251908,0.160305,-0.045802,-0.000488,-0.005371,1.001709,0.00,0.00,0.00
738,-0.030534,-0.015267,-0.061069,-0.000732,-0.006348,0.987549,0.00,0.00,0.00
739,0.076336,-0.053435,-0.022901,-0.002686,-0.008789,0.993652,0.00,0.00,0.00
740,-0.007634,0.152672,-0.022901,0.002441,-0.015137,0.997559,0.00,0.00,0.00
741,-0.251908,-0.320611,-0.114504,-0.000732,-0.008057,1.000244,0.00,0.00,0.00
742,0.236641,0.106870,0.251908,0.002930,-0.011230,1.003906,0.00,0.00,0.00
743,-0.206107,-0.198473,-0.106870,-0.000488,-0.006104,0.995117,0.00,0.00,0.00
744,-0.007634,0.038168,0.007634,0.002441,-0.000244,1.005371,0.00,0.00,0.00
745,0.175573,-0.030534,0.061069,0.005615,-0.010010,0.987549,0.00,0.00,0.00
746,0.022901,-0.297710,-0.045802,-0.000244,-0.003906,1.005615,0.00,0.00,0.00
747,0.221374,0.053435,0.175573,0.003174,-0.010254,0.990723,0.00,0.00,0.00
748,-0.152672,-0.137405,-0.114504,0.005615,-0.001953,0.992188,0.00,0.00,0.00
749,-0.076336,0.068702,-0.045802,0.001709,-0.009766,1.004150,0.00,0.00,0.00
750,-0.152672,-0.022901,-0.106870,0.007324,-0.011719,0.990723,0.00,0.00,0.00
751,-0.106870,-0.206107,0.068702,-0.000244,-0.005371,1.006592,0.00,0.00,0.00
752,0.129771,0.038168,-0.022901,0.006592,-0.013184,0.990723,0.00,0.00,0.00
753,-0.137405,-0.175573,-0.068702,0.001709,-0.007812,0.993164,0.00,0.00,0.00
754,0.213740,0.091603,0.007634,0.002930,-0.007568,1.007812,0.00,0.00,0.00
755,0.030534,0.167939,0.145038,0.004395,-0.008545,1.000244,0.00,0.00,0.00
756,-0.091603,-0.022901,-0.076336,-0.008789,-0.003906,1.000488,0.00,0.00,0.00
757,0.206107,0.198473,-0.099237,0.007568,-0.004883,0.993408,0.00,0.00,0.00
758,-0.076336,-0.099237,-0.244275,0.001221,-0.003418,1.004883,0.00,0.00,0.00
759,0.053435,-0.076336,-0.190840,0.001465,-0.010010,1.007080,0.00,0.00,0.00
760,-0.099237,0.114504,-0.137405,0.004150,-0.002686,0.998047,0.00,0.00,0.00
761,-0.152672,-0.045802,0.053435,-0.002441,-0.007080,1.006348,0.00,0.00,0.00
762,0.068702,0.221374,-0.030534,0.007080,-0.005859,1.003662,0.00,0.00,0.00
763,-0.038168,-0.038168,-0.015267,0.004639,-0.008301,0.991699,0.00,0.00,0.00
764,0.221374,0.076336,-0.129771,-0.001953,-0.008057,1.003906,0.00,0.00,0.00
765,-0.122137,-0.045802,-0.122137,0.007568,-0.013428,0.990967,0.00,0.00,0.00
766,-0.061069,-0.091603,-0.015267,0.002441,-0.009277,0.993408,0.00,0.00,0.00
767,0.030534,0.381679,-0.183206,0.000977,-0.010498,0.997559,0.00,0.00,0.00
768,-0.122137,-0.129771,-0.038168,0.000977,-0.014160,0.996826,0.00,0.00,0.00
769,-0.061069,-0.038168,-0.061069,-0.003174,-0.004395,1.012207,0.00,0.00,0.00
770,0.076336,0.015267,0.030534,0.005127,-0.007568,0.994873,0.00,0.00,0.00
771,0.022901,-0.145038,0.068702,0.000732,-0.010742,1.004883,0.00,0.00,0.00
772,0.122137,0.045802,-0.106870,0.002441,-0.009033,0.999512,0.00,0.00,0.00
773,-0.175573,-0.229008,-0.045802,0.002930,-0.007324,0.992432,0.00,0.00,0.00
774,-0.167939,-0.045802,0.030534,0.000732,-0.008057,1.009033,0.00,0.00,0.00
775,0.068702,0.091603,0.099237,0.009521,-0.014404,0.989746,0.00,0.00,0.00
776,-0.152672,-0.175573,-0.061069,0.002197,-0.001953,1.001465,0.00,0.00,0.00
777,0.221374,0.267176,-0.038168,0.007812,-0.008301,0.990723,0.00,0.00,0.00
778,-0.091603,0.038168,-0.030534,0.007324,-0.010010,0.999512,0.00,0.00,0.00
779,0.152672,-0.229008,0.091603,-0.003662,-0.011719,1.002686,0.00,0.00,0.00
780,-0.061069,0.152672,-0.099237,0.005859,-0.012939,0.990723,0.00,0.00,0.00
781,-0.007634,-0.274809,-0.061069,0.002197,-0.010986,1.001709,0.00,0.00,0.00
782,0.175573,0.083969,-0.106870,0.001221,-0.001953,1.000244,0.00,0.00,0.00
783,0.007634,-0.068702,-0.114504,0.006592,-0.003662,0.999756,0.00,0.00,0.00
784,-0.022901,-0.099237,-0.068702,0.007324,-0.006836,1.005371,0.00,0.00,0.00
785,0.259542,0.137405,-0.068702,0.010010,-0.014404,0.994385,0.00,0.00,0.00
786,-0.160305,-0.198473,-0.076336,0.000977,-0.004883,0.993408,0.00,0.00,0.00
787,0.099237,0.076336,-0.038168,0.002197,-0.008057,1.000732,0.00,0.00,0.00
788,0.007634,-0.007634,-0.015267,0.002686,-0.008789,0.984619,0.00,0.00,0.00
789,-0.091603,-0.221374,-0.007634,0.002686,-0.003906,0.996826,0.00,0.00,0.00
790,0.305344,0.129771,0.053435,0.001709,-0.012207,0.996094,0.00,0.00,0.00
791,-0.282443,-0.167939,-0.061069,0.003174,-0.005371,0.997559,0.00,0.00,0.00
792,0.114504,0.022901,-0.099237,0.002441,-0.009277,0.998535,0.00,0.00,0.00
793,-0.091603,0.068702,0.068702,0.000977,-0.010986,0.996094,0.00,0.00,0.00
794,-0.038168,-0.198473,-0.007634,-0.002197,-0.010010,0.991943,0.00,0.00,0.00
795,0.114504,-0.007634,0.053435,0.006592,-0.011719,0.998047,0.00,0.00,0.00
796,-0.213740,-0.328244,-0.297710,0.007324,-0.005859,0.996826,0.00,0.00,0.00
797,0.114504,0.076336,-0.106870,0.002686,-0.010254,0.994141,0.00,0.00,0.00
798,0.000000,-0.251908,0.061069,0.009277,-0.015137,0.986816,0.00,0.00,0.00
799,-0.145038,-0.045802,-0.038168,-0.003662,-0.003418,1.001221,0.00,0.00,0.00
800,0.160305,0.297710,-0.114504,0.001709,-0.014160,0.993408,0.00,0.00,0.00
801,-0.213740,-0.343511,-0.007634,0.000244,-0.014404,0.988770,0.00,0.00,0.00
802,0.160305,0.045802,0.167939,0.001709,-0.004150,1.000244,0.00,0.00,0.00
803,0.061069,-0.030534,-0.061069,0.007568,-0.012695,0.994141,0.00,0.00,0.00
804,-0.038168,-0.274809,0.007634,-0.000732,-0.009766,1.005615,0.00,0.00,0.00
805,0.229008,0.206107,0.061069,0.001709,-0.010742,0.998047,0.00,0.00,0.00
806,-0.061069,-0.099237,-0.099237,0.001221,-0.010010,0.990479,0.00,0.00,0.00
807,0.198473,0.183206,-0.053435,-0.001709,-0.012207,1.007568,0.00,0.00,0.00
808,-0.190840,0.068702,0.045802,0.001465,-0.006836,0.997559,0.00,0.00,0.00
809,-0.053435,-0.122137,-0.068702,0.000488,-0.003662,1.010010,0.00,0.00,0.00
810,0.061069,0.091603,0.206107,0.001465,-0.011963,0.992920,0.00,0.00,0.00
811,-0.183206,-0.160305,0.045802,-0.001709,-0.006592,0.984131,0.00,0.00,0.00
812,0.221374,0.038168,0.152672,0.000000,-0.008789,1.004639,0.00,0.00,0.00
813,0.175573,0.045802,0.045802,0.010254,-0.006104,0.989014,0.00,0.00,0.00
814,0.000000,-0.221374,-0.152672,0.001953,-0.008789,1.000488,0.00,0.00,0.00
815,-0.061069,0.137405,0.045802,0.007080,-0.012207,1.003906,0.00,0.00,0.00
816,-0.076336,-0.129771,0.053435,-0.002197,-0.005859,1.002197,0.00,0.00,0.00
817,0.061069,0.175573,-0.091603,0.003906,-0.010010,1.007812,0.00,0.00,0.00
818,0.145038,0.045802,-0.175573,0.010010,-0.004639,0.990967,0.00,0.00,0.00
819,-0.122137,-0.274809,0.030534,-0.005371,-0.004395,1.008057,0.00,0.00,0.00
820,-0.030534,0.053435,0.038168,0.002197,-0.011719,1.000000,0.00,0.00,0.00
821,-0.221374,-0.305344,-0.068702,0.005127,-0.010010,0.994629,0.00,0.00,0.00
822,0.129771,0.137405,-0.061069,0.003906,-0.002930,1.003418,0.00,0.00,0.00
823,-0.007634,-0.053435,-0.106870,0.014160,-0.013916,0.992676,0.00,0.00,0.00
824,0.015267,-0.152672,0.000000,-0.007812,-0.001221,1.001465,0.00,0.00,0.00
825,0.244275,0.167939,0.000000,0.006104,-0.009033,0.993164,0.00,0.00,0.00
826,-0.106870,-0.221374,0.000000,-0.004639,-0.010254,0.990967,0.00,0.00,0.00
827,0.152672,0.083969,-0.206107,0.004150,-0.007812,0.993652,0.00,0.00,0.00
828,-0.015267,0.167939,-0.061069,0.000488,-0.015381,0.989746,0.00,0.00,0.00
829,0.083969,-0.175573,0.068702,0.001465,-0.006836,1.000488,0.00,0.00,0.00
830,0.160305,0.229008,-0.030534,0.004883,-0.006348,0.994141,0.00,0.00,0.00
831,-0.167939,0.000000,-0.083969,0.000977,-0.008545,0.991455,0.00,0.00,0.00
832,0.137405,-0.007634,-0.083969,-0.004395,-0.010010,1.002930,0.00,0.00,0.00
833,0.030534,0.137405,-0.145038,0.004395,-0.004639,0.990967,0.00,0.00,0.00
834,-0.251908,-0.328244,-0.099237,0.003906,-0.006836,0.997559,0.00,0.00,0.00
835,0.122137,0.160305,-0.015267,0.002930,-0.009277,0.995850,0.00,0.00,0.00
836,0.007634,-0.221374,-0.160305,0.007080,-0.015381,0.981201,0.00,0.00,0.00
837,-0.053435,-0.129771,-0.145038,0.000000,-0.012939,0.995850,0.00,0.00,0.00
838,0.007634,-0.030534,-0.106870,0.007568,-0.013672,1.000977,0.00,0.00,0.00
839,-0.129771,-0.190840,0.022901,0.006836,-0.005859,1.000488,0.00,0.00,0.00
840,0.106870,-0.007634,-0.106870,-0.000977,-0.013428,1.001953,0.00,0.00,0.00
841,0.076336,-0.114504,0.068702,0.006104,-0.008301,0.997559,0.00,0.00,0.00
842,0.106870,0.022901,-0.099237,-0.001221,-0.007324,1.002930,0.00,0.00,0.00
843,0.045802,0.106870,0.030534,0.005127,-0.006592,1.000244,0.00,0.00,0.00
844,-0.022901,-0.206107,-0.206107,0.003906,-0.014404,1.006836,0.00,0.00,0.00
845,0.145038,0.160305,0.007634,0.004639,-0.008057,1.005127,0.00,0.00,0.00
846,-0.045802,-0.061069,-0.152672,0.008301,-0.010498,0.997803,0.00,0.00,0.00
847,-0.015267,-0.114504,-0.038168,-0.000488,-0.006592,0.995850,0.00,0.00,0.00
848,0.244275,0.190840,-0.061069,0.008057,-0.011963,1.003174,0.00,0.00,0.00
849,-0.099237,-0.091603,-0.198473,0.000000,-0.011475,0.997559,0.00,0.00,0.00
850,0.145038,0.251908,0.053435,0.004639,-0.009033,1.010986,0.00,0.00,0.00
851,-0.122137,-0.083969,-0.091603,0.009521,-0.006836,0.996826,0.00,0.00,0.00
852,-0.068702,0.030534,-0.045802,-0.000244,-0.012207,1.008789,0.00,0.00,0.00
853,0.099237,0.236641,-0.106870,0.005859,-0.010742,0.985840,0.00,0.00,0.00
854,-0.099237,-0.312977,-0.198473,-0.002930,-0.005859,0.991455,0.00,0.00,0.00
855,0.045802,0.213740,-0.083969,-0.004639,-0.005859,1.007568,0.00,0.00,0.00
856,-0.015267,-0.152672,-0.183206,0.006592,-0.009766,0.993896,0.00,0.00,0.00
857,0.190840,-0.412214,-0.160305,0.006348,-0.002441,0.999023,0.00,0.00,0.00
858,0.030534,0.068702,0.038168,0.005859,-0.010742,0.983887,0.00,0.00,0.00
859,-0.160305,-0.175573,-0.083969,0.005615,-0.006836,1.004395,0.00,0.00,0.00
860,0.312977,0.206107,-0.106870,0.000244,-0.011963,0.999512,0.00,0.00,0.00
861,-0.175573,0.030534,0.015267,0.006348,-0.004639,1.001465,0.00,0.00,0.00
862,0.068702,-0.152672,-0.236641,-0.004639,-0.005127,0.998779,0.00,0.00,0.00
863,0.198473,0.213740,-0.061069,0.003906,-0.009521,0.997314,0.00,0.00,0.00
864,-0.259542,-0.290076,0.106870,0.003174,-0.008545,0.996826,0.00,0.00,0.00
865,0.175573,0.335878,0.038168,0.000488,-0.011963,0.998291,0.00,0.00,0.00
866,-0.122137,-0.106870,0.244275,0.001465,-0.010254,0.993164,0.00,0.00,0.00
867,0.068702,-0.167939,0.106870,0.001709,-0.000977,1.010986,0.00,0.00,0.00
868,-0.007634,0.022901,0.053435,0.009277,-0.005615,0.994629,0.00,0.00,0.00
869,-0.236641,-0.335878,0.083969,0.002197,-0.007568,1.006592,0.00,0.00,0.00
870,0.221374,0.175573,0.007634,-0.002441,-0.013428,1.001709,0.00,0.00,0.00
871,-0.106870,-0.083969,-0.083969,0.002686,-0.005615,0.999268,0.00,0.00,0.00
872,-0.038168,-0.129771,0.099237,0.000244,-0.003906,1.000488,0.00,0.00,0.00
873,0.091603,0.190840,-0.137405,0.004395,-0.007812,0.996094,0.00,0.00,0.00
874,-0.061069,-0.259542,-0.083969,0.006104,-0.012939,0.996826,0.00,0.00,0.00
875,0.175573,0.190840,-0.038168,0.000000,-0.008789,0.997559,0.00,0.00,0.00
876,-0.114504,-0.083969,-0.145038,0.003418,-0.009033,0.986328,0.00,0.00,0.00
877,0.015267,-0.152672,-0.160305,0.003174,-0.006348,1.000732,0.00,0.00,0.00
878,0.091603,0.335878,-0.175573,0.005615,-0.006348,0.988281,0.00,0.00,0.00
879,-0.091603,-0.297710,-0.022901,-0.003174,-0.008545,1.001953,0.00,0.00,0.00
880,0.106870,0.183206,-0.053435,-0.004150,-0.004639,0.999756,0.00,0.00,0.00
881,-0.068702,-0.229008,0.022901,0.001221,-0.011475,0.986328,0.00,0.00,0.00
882,-0.076336,-0.160305,-0.213740,0.002930,-0.007324,0.996826,0.00,0.00,0.00
883,0.114504,0.175573,-0.053435,0.004150,-0.011963,0.995361,0.00,0.00,0.00
884,-0.160305,-0.183206,-0.076336,0.007812,-0.013916,1.001465,0.00,0.00,0.00
885,0.122137,0.038168,-0.106870,-0.000244,-0.009033,1.005371,0.00,0.00,0.00
886,-0.129771,-0.038168,0.022901,0.003418,-0.011230,0.990967,0.00,0.00,0.00
887,-0.145038,-0.022901,-0.007634,-0.003174,-0.003662,1.003906,0.00,0.00,0.00
888,0.045802,0.106870,-0.007634,-0.001465,-0.006104,1.003418,0.00,0.00,0.00
889,-0.045802,-0.160305,0.007634,0.009766,-0.010986,0.987305,0.00,0.00,0.00
890,0.145038,-0.190840,-0.022901,-0.002197,-0.009277,1.001709,0.00,0.00,0.00
891,0.061069,0.190840,-0.030534,0.005371,-0.005127,0.990479,0.00,0.00,0.00
892,-0.297710,-0.435115,-0.076336,0.002686,-0.004883,1.001953,0.00,0.00,0.00
893,0.282443,0.328244,0.076336,0.000977,-0.010986,0.999512,0.00,0.00,0.00
894,-0.068702,-0.160305,0.221374,0.002197,-0.008057,0.994385,0.00,0.00,0.00
895,0.190840,0.190840,-0.053435,-0.000732,-0.006592,1.009277,0.00,0.00,0.00
896,0.145038,0.076336,0.000000,0.006348,-0.011719,0.993164,0.00,0.00,0.00
897,-0.053435,-0.404580,0.236641,0.001953,-0.004883,1.001221,0.00,0.00,0.00
898,-0.007634,0.335878,-0.015267,-0.001465,-0.001953,1.006592,0.00,0.00,0.00
899,-0.145038,-0.038168,0.038168,0.003906,-0.006592,0.998535,0.00,0.00,0.00
900,0.061069,0.175573,-0.007634,0.001709,-0.003662,0.995605,0.00,0.00,0.00
901,-0.076336,0.038168,0.007634,0.005127,-0.004150,0.993896,0.00,0.00,0.00
902,-0.206107,-0.061069,-0.061069,0.006836,-0.006104,0.998535,0.00,0.00,0.00
903,0.106870,0.412214,0.114504,0.001221,-0.011719,0.998779,0.00,0.00,0.00
904,-0.061069,0.022901,-0.015267,0.002197,-0.009277,0.993652,0.00,0.00,0.00
905,-0.129771,-0.045802,-0.213740,-0.002686,-0.006592,0.992920,0.00,0.00,0.00
906,0.022901,0.213740,-0.145038,0.000244,-0.006104,1.004395,0.00,0.00,0.00
907,-0.030534,-0.167939,0.038168,0.000488,-0.006348,0.999512,0.00,0.00,0.00
908,0.106870,0.129771,-0.091603,0.005371,-0.011963,1.014404,0.00,0.00,0.00
909,-0.190840,-0.167939,-0.030534,0.007812,-0.010986,0.993408,0.00,0.00,0.00
910,-0.083969,0.000000,-0.213740,-0.000732,-0.010254,0.998779,0.00,0.00,0.00
911,-0.122137,0.251908,-0.007634,0.001221,-0.012939,0.990479,0.00,0.00,0.00
912,0.030534,-0.213740,-0.015267,0.002686,-0.003906,1.002930,0.00,0.00,0.00
913,0.038168,0.267176,-0.167939,-0.000488,-0.010986,1.006592,0.00,0.00,0.00
914,-0.183206,0.007634,-0.137405,0.008301,-0.009033,0.999023,0.00,0.00,0.00
915,0.076336,-0.030534,-0.053435,0.001953,-0.003906,1.005127,0.00,0.00,0.00
916,0.053435,0.198473,-0.007634,0.009033,-0.014404,0.996094,0.00,0.00,0.00
917,0.015267,-0.175573,-0.030534,0.005127,-0.001709,1.001465,0.00,0.00,0.00
918,0.335878,0.282443,0.022901,0.005615,-0.004883,0.989258,0.00,0.00,0.00
919,-0.099237,0.053435,-0.129771,0.007324,-0.009766,1.005127,0.00,0.00,0.00
920,0.221374,-0.122137,-0.076336,0.004639,-0.009277,1.000488,0.00,0.00,0.00
921,0.045802,0.229008,-0.137405,0.004639,-0.012695,0.995361,0.00,0.00,0.00
922,-0.206107,-0.129771,-0.160305,0.000000,-0.002686,1.000977,0.00,0.00,0.00
923,0.244275,0.175573,-0.007634,-0.005615,-0.006104,1.002686,0.00,0.00,0.00
924,-0.083969,0.061069,-0.045802,0.003906,-0.007080,0.999512,0.00,0.00,0.00
925,-0.251908,-0.122137,0.137405,-0.003418,-0.007568,1.003174,0.00,0.00,0.00
926,0.267176,0.267176,-0.137405,0.008301,-0.008301,0.997070,0.00,0.00,0.00
927,0.129771,-0.122137,-0.007634,0.003906,-0.006348,1.004883,0.00,0.00,0.00
928,0.114504,0.221374,0.152672,0.008057,-0.012207,0.994385,0.00,0.00,0.00
929,0.106870,-0.152672,-0.137405,0.002930,-0.007812,0.991943,0.00,0.00,0.00
930,-0.022901,0.145038,-0.076336,-0.001221,-0.005127,0.996826,0.00,0.00,0.00
931,0.122137,0.045802,-0.175573,0.002197,-0.007324,0.994629,0.00,0.00,0.00
932,-0.221374,-0.053435,-0.114504,0.000244,-0.007568,0.998291,0.00,0.00,0.00
933,0.244275,0.251908,-0.137405,-0.004150,-0.010986,1.001221,0.00,0.00,0.00
934,-0.053435,0.022901,-0.015267,0.014893,-0.008057,0.994385,0.00,0.00,0.00
935,-0.038168,-0.236641,0.061069,0.000000,-0.004150,1.004639,0.00,0.00,0.00
936,0.007634,0.167939,-0.091603,0.006836,-0.008057,0.995117,0.00,0.00,0.00
937,-0.221374,-0.435115,-0.038168,0.002930,-0.007080,1.001953,0.00,0.00,0.00
938,0.129771,-0.030534,0.007634,-0.001221,-0.003418,1.000000,0.00,0.00,0.00
939,0.091603,0.145038,-0.183206,0.000000,-0.012695,0.997314,0.00,0.00,0.00
940,-0.175573,-0.183206,-0.045802,0.000732,-0.005859,1.005127,0.00,0.00,0.00
941,-0.022901,0.091603,-0.122137,0.003418,-0.011475,1.003418,0.00,0.00,0.00
942,-0.045802,-0.190840,-0.015267,0.009766,-0.006104,0.995117,0.00,0.00,0.00
943,0.122137,0.114504,0.007634,-0.000977,-0.008301,0.999268,0.00,0.00,0.00
944,-0.076336,-0.038168,-0.076336,0.008301,-0.013672,0.990479,0.00,0.00,0.00
945,-0.122137,-0.221374,0.015267,-0.003418,-0.009033,1.009277,0.00,0.00,0.00
946,0.083969,0.251908,0.114504,0.008789,-0.010498,1.002197,0.00,0.00,0.00
947,-0.022901,-0.190840,-0.053435,0.006592,-0.006592,0.983398,0.00,0.00,0.00
948,0.068702,0.076336,0.190840,0.003418,-0.009033,0.997070,0.00,0.00,0.00
949,0.000000,0.038168,-0.030534,0.004395,-0.010986,0.999268,0.00,0.00,0.00
950,-0.030534,-0.198473,-0.068702,-0.000244,-0.006592,0.995850,0.00,0.00,0.00
951,0.129771,0.038168,-0.038168,0.002197,-0.006104,1.001953,0.00,0.00,0.00
952,-0.099237,-0.213740,-0.114504,0.000977,-0.008057,1.009033,0.00,0.00,0.00
953,0.053435,0.114504,-0.122137,-0.000244,-0.011719,1.001221,0.00,0.00,0.00
954,0.076336,0.076336,0.068702,0.004395,-0.009766,0.989502,0.00,0.00,0.00
955,-0.045802,-0.175573,-0.030534,-0.000977,-0.009033,0.996338,0.00,0.00,0.00
956,0.267176,0.259542,-0.068702,0.006104,-0.007568,1.001465,0.00,0.00,0.00
957,-0.122137,-0.083969,-0.206107,0.005127,-0.005615,0.987061,0.00,0.00,0.00
958,-0.030534,0.091603,-0.076336,0.002441,-0.005127,1.004150,0.00,0.00,0.00
959,0.328244,0.114504,0.022901,0.004639,-0.006836,0.992920,0.00,0.00,0.00
960,0.061069,-0.183206,-0.007634,0.002197,-0.006104,1.003174,0.00,0.00,0.00
961,0.297710,0.091603,-0.007634,-0.000732,-0.008545,0.993652,0.00,0.00,0.00
962,-0.099237,-0.076336,0.000000,0.002686,-0.008057,1.001221,0.00,0.00,0.00
963,0.167939,0.068702,0.030534,0.002686,-0.005859,0.995117,0.00,0.00,0.00
