Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
23,-0.061069,0.106870,0.137405,-0.262451,-0.541016,0.789062,0.00,0.00,0.00
24,-0.206107,0.190840,-0.038168,-0.257080,-0.543701,0.792725,0.00,0.00,0.00
25,-0.076336,0.099237,-0.160305,-0.262207,-0.532715,0.788330,0.00,0.00,0.00
26,-0.015267,-0.053435,-0.305344,-0.260010,-0.536133,0.785889,0.00,0.00,0.00
27,-0.030534,-0.068702,-0.114504,-0.256348,-0.533691,0.785156,0.00,0.00,0.00
28,0.015267,0.007634,-0.122137,-0.257812,-0.538330,0.781494,0.00,0.00,0.00
29,0.053435,0.053435,-0.221374,-0.266602,-0.540527,0.787109,0.00,0.00,0.00
30,0.022901,-0.030534,-0.137405,-0.254150,-0.541748,0.783447,0.00,0.00,0.00
31,-0.015267,-0.015267,-0.099237,-0.256592,-0.545410,0.785889,0.00,0.00,0.00
32,-0.152672,-0.068702,-0.076336,-0.258057,-0.538574,0.784912,0.00,0.00,0.00
33,-0.045802,-0.083969,-0.038168,-0.259277,-0.543701,0.776855,0.00,0.00,0.00
34,-0.015267,-0.038168,0.076336,-0.256592,-0.540527,0.784180,0.00,0.00,0.00
35,-0.053435,-0.015267,-0.099237,-0.254883,-0.538818,0.784912,0.00,0.00,0.00
36,0.122137,0.122137,-0.045802,-0.259277,-0.538086,0.788574,0.00,0.00,0.00
37,-0.022901,0.076336,-0.091603,-0.258789,-0.535889,0.782471,0.00,0.00,0.00
38,-0.129771,-0.053435,-0.114504,-0.263428,-0.534668,0.785400,0.00,0.00,0.00
39,-0.099237,0.083969,-0.106870,-0.262207,-0.538086,0.776367,0.00,0.00,0.00
40,0.083969,-0.015267,-0.030534,-0.259766,-0.541504,0.788086,0.00,0.00,0.00
41,-0.007634,-0.015267,-0.122137,-0.258301,-0.544678,0.780029,0.00,0.00,0.00
42,0.145038,-0.061069,-0.206107,-0.262451,-0.538574,0.784424,0.00,0.00,0.00
43,0.022901,-0.015267,-0.076336,-0.260986,-0.535645,0.778564,0.00,0.00,0.00
44,-0.083969,0.045802,-0.137405,-0.260742,-0.542480,0.783691,0.00,0.00,0.00
45,0.038168,-0.160305,-0.236641,-0.260498,-0.546143,0.784180,0.00,0.00,0.00
46,-0.068702,0.022901,-0.297710,-0.261475,-0.540527,0.790039,0.00,0.00,0.00
47,0.083969,0.053435,-0.167939,-0.256592,-0.544189,0.784180,0.00,0.00,0.00
48,-0.083969,-0.175573,-0.167939,-0.265869,-0.542480,0.799072,0.00,0.00,0.00
49,0.068702,-0.175573,-0.106870,-0.259277,-0.540283,0.784912,0.00,0.00,0.00
50,-0.053435,-0.091603,-0.213740,-0.253662,-0.538330,0.781494,0.00,0.00,0.00
51,-0.015267,0.015267,-0.068702,-0.260986,-0.540283,0.785645,0.00,0.00,0.00
52,0.076336,-0.198473,-0.259542,-0.263672,-0.538086,0.774902,0.00,0.00,0.00
53,0.160305,-0.221374,-0.190840,-0.263916,-0.538574,0.791992,0.00,0.00,0.00
54,0.152672,-0.282443,-0.221374,-0.259521,-0.540527,0.791016,0.00,0.00,0.00
55,0.221374,-0.129771,-0.251908,-0.258301,-0.538574,0.784180,0.00,0.00,0.00
56,0.129771,-0.076336,-0.091603,-0.266113,-0.540039,0.783447,0.00,0.00,0.00
57,0.015267,-0.038168,-0.244275,-0.266113,-0.540771,0.792480,0.00,0.00,0.00
58,0.206107,-0.129771,-0.198473,-0.264648,-0.541504,0.780518,0.00,0.00,0.00
59,0.167939,-0.045802,-0.106870,-0.257324,-0.537354,0.784912,0.00,0.00,0.00
60,-0.022901,-0.083969,-0.152672,-0.259766,-0.538818,0.793213,0.00,0.00,0.00
61,-0.061069,-0.022901,-0.183206,-0.259277,-0.540771,0.790771,0.00,0.00,0.00
62,0.145038,-0.229008,-0.312977,-0.263428,-0.540771,0.781006,0.00,0.00,0.00
63,0.106870,-0.145038,-0.312977,-0.259277,-0.541992,0.791260,0.00,0.00,0.00
64,0.129771,-0.091603,-0.450382,-0.259277,-0.541260,0.788086,0.00,0.00,0.00
65,0.114504,-0.160305,-0.183206,-0.264648,-0.536377,0.773438,0.00,0.00,0.00
66,0.175573,-0.122137,-0.190840,-0.261230,-0.542236,0.781982,0.00,0.00,0.00
67,0.053435,-0.213740,-0.137405,-0.257324,-0.545410,0.784668,0.00,0.00,0.00
68,0.106870,-0.091603,-0.244275,-0.259277,-0.537842,0.791504,0.00,0.00,0.00
69,0.091603,-0.190840,-0.175573,-0.262695,-0.540283,0.790771,0.00,0.00,0.00
70,-0.045802,0.015267,-0.229008,-0.263184,-0.539307,0.785400,0.00,0.00,0.00
71,0.045802,-0.175573,-0.091603,-0.260986,-0.538818,0.781250,0.00,0.00,0.00
72,0.030534,0.053435,0.015267,-0.259277,-0.542236,0.790283,0.00,0.00,0.00
73,0.152672,-0.038168,-0.198473,-0.259277,-0.540283,0.781982,0.00,0.00,0.00
74,0.068702,-0.083969,-0.198473,-0.258545,-0.534424,0.788330,0.00,0.00,0.00
75,0.099237,-0.022901,-0.251908,-0.260010,-0.541016,0.786621,0.00,0.00,0.00
76,0.229008,-0.068702,-0.259542,-0.260986,-0.540527,0.786133,0.00,0.00,0.00
77,0.129771,-0.183206,-0.290076,-0.254639,-0.544678,0.780762,0.00,0.00,0.00
78,0.129771,-0.274809,-0.320611,-0.262695,-0.536377,0.789551,0.00,0.00,0.00
79,0.068702,-0.183206,-0.137405,-0.264648,-0.540283,0.787598,0.00,0.00,0.00
80,0.015267,-0.091603,-0.183206,-0.264893,-0.537109,0.787598,0.00,0.00,0.00
81,-0.068702,-0.137405,-0.160305,-0.256104,-0.539307,0.780273,0.00,0.00,0.00
82,0.030534,0.000000,-0.061069,-0.260742,-0.538330,0.794189,0.00,0.00,0.00
83,-0.022901,-0.129771,-0.213740,-0.257324,-0.541992,0.796875,0.00,0.00,0.00
84,0.015267,-0.129771,-0.297710,-0.255615,-0.536621,0.780762,0.00,0.00,0.00
85,0.045802,0.015267,-0.030534,-0.268066,-0.545410,0.782471,0.00,0.00,0.00
86,-0.061069,-0.076336,-0.091603,-0.257080,-0.538574,0.789551,0.00,0.00,0.00
87,-0.007634,-0.007634,-0.145038,-0.263184,-0.536377,0.782471,0.00,0.00,0.00
88,-0.053435,-0.083969,-0.091603,-0.262207,-0.540039,0.785889,0.00,0.00,0.00
89,-0.061069,-0.061069,-0.221374,-0.259277,-0.544922,0.791016,0.00,0.00,0.00
90,-0.122137,0.076336,-0.175573,-0.265381,-0.535400,0.790527,0.00,0.00,0.00
91,0.145038,-0.022901,-0.244275,-0.257324,-0.541016,0.789307,0.00,0.00,0.00
92,-0.068702,-0.145038,-0.198473,-0.265381,-0.535645,0.781250,0.00,0.00,0.00
93,0.152672,-0.091603,-0.305344,-0.258545,-0.538818,0.784912,0.00,0.00,0.00
94,0.129771,-0.053435,-0.167939,-0.258789,-0.535400,0.788330,0.00,0.00,0.00
95,-0.106870,-0.137405,-0.106870,-0.255127,-0.540283,0.792725,0.00,0.00,0.00
96,0.007634,-0.175573,-0.129771,-0.254639,-0.543945,0.789062,0.00,0.00,0.00
97,0.114504,-0.221374,-0.137405,-0.262207,-0.541016,0.786133,0.00,0.00,0.00
98,0.015267,-0.076336,-0.305344,-0.262451,-0.537842,0.789307,0.00,0.00,0.00
99,0.053435,-0.183206,-0.114504,-0.258789,-0.538086,0.778809,0.00,0.00,0.00
100,0.045802,-0.175573,-0.198473,-0.260254,-0.541992,0.789551,0.00,0.00,0.00
101,0.038168,-0.236641,-0.335878,-0.254395,-0.540527,0.794189,0.00,0.00,0.00
102,0.091603,-0.145038,-0.175573,-0.261230,-0.539062,0.782227,0.00,0.00,0.00
103,-0.038168,0.015267,-0.267176,-0.262207,-0.542236,0.784912,0.00,0.00,0.00
104,-0.045802,-0.022901,-0.213740,-0.262695,-0.541992,0.787109,0.00,0.00,0.00
105,-0.053435,-0.175573,-0.137405,-0.264893,-0.539795,0.784424,0.00,0.00,0.00
106,-0.030534,-0.251908,-0.160305,-0.261230,-0.546143,0.782715,0.00,0.00,0.00
107,0.068702,-0.083969,-0.274809,-0.258545,-0.540283,0.782471,0.00,0.00,0.00
108,-0.099237,-0.015267,-0.083969,-0.261719,-0.540283,0.778320,0.00,0.00,0.00
109,-0.099237,0.038168,-0.152672,-0.260498,-0.539307,0.781250,0.00,0.00,0.00
110,0.091603,-0.236641,-0.091603,-0.260498,-0.535156,0.789307,0.00,0.00,0.00
111,-0.015267,-0.068702,-0.198473,-0.264404,-0.543213,0.784424,0.00,0.00,0.00
112,0.091603,-0.167939,-0.267176,-0.262939,-0.538086,0.784180,0.00,0.00,0.00
113,-0.022901,-0.137405,-0.175573,-0.263184,-0.535156,0.788574,0.00,0.00,0.00
114,0.030534,-0.206107,-0.297710,-0.261719,-0.543945,0.791992,0.00,0.00,0.00
115,0.183206,-0.114504,-0.282443,-0.258545,-0.543213,0.789551,0.00,0.00,0.00
116,0.152672,-0.076336,-0.282443,-0.261719,-0.536621,0.784424,0.00,0.00,0.00
117,-0.114504,-0.045802,-0.335878,-0.257324,-0.542236,0.796143,0.00,0.00,0.00
118,0.030534,-0.206107,-0.083969,-0.257568,-0.540039,0.784424,0.00,0.00,0.00
119,0.213740,-0.122137,-0.206107,-0.257324,-0.537354,0.787842,0.00,0.00,0.00
120,0.030534,-0.145038,-0.259542,-0.258057,-0.537354,0.791260,0.00,0.00,0.00
121,-0.083969,-0.091603,-0.091603,-0.254639,-0.540771,0.782715,0.00,0.00,0.00
122,0.038168,-0.015267,-0.175573,-0.258545,-0.539795,0.784180,0.00,0.00,0.00
123,0.045802,-0.015267,-0.137405,-0.259521,-0.540039,0.778320,0.00,0.00,0.00
124,-0.099237,-0.038168,-0.053435,-0.258789,-0.539551,0.781494,0.00,0.00,0.00
125,0.076336,-0.053435,-0.106870,-0.260498,-0.539062,0.783691,0.00,0.00,0.00
126,0.000000,0.083969,-0.076336,-0.258301,-0.544678,0.783936,0.00,0.00,0.00
127,0.000000,-0.007634,-0.167939,-0.267090,-0.538086,0.786377,0.00,0.00,0.00
128,-0.145038,-0.015267,-0.213740,-0.268799,-0.541016,0.788330,0.00,0.00,0.00
129,-0.022901,-0.106870,-0.145038,-0.259521,-0.541992,0.783691,0.00,0.00,0.00
130,-0.030534,-0.022901,-0.099237,-0.262939,-0.540039,0.787354,0.00,0.00,0.00
131,-0.030534,-0.091603,-0.145038,-0.256592,-0.542480,0.782715,0.00,0.00,0.00
132,0.022901,-0.129771,-0.106870,-0.256836,-0.541260,0.791748,0.00,0.00,0.00
133,0.015267,-0.099237,-0.106870,-0.257080,-0.539551,0.795410,0.00,0.00,0.00
134,0.022901,-0.068702,-0.305344,-0.261963,-0.542969,0.783203,0.00,0.00,0.00
135,0.175573,-0.145038,-0.030534,-0.268311,-0.539062,0.784180,0.00,0.00,0.00
136,0.007634,-0.007634,-0.068702,-0.258545,-0.538574,0.787598,0.00,0.00,0.00
137,0.061069,-0.160305,-0.114504,-0.260742,-0.541260,0.782715,0.00,0.00,0.00
138,0.030534,-0.198473,-0.236641,-0.262451,-0.537598,0.780518,0.00,0.00,0.00
139,0.152672,-0.198473,-0.114504,-0.266846,-0.538818,0.778809,0.00,0.00,0.00
140,0.198473,-0.251908,-0.267176,-0.257568,-0.537109,0.781738,0.00,0.00,0.00
141,0.114504,-0.259542,-0.129771,-0.261963,-0.534912,0.795410,0.00,0.00,0.00
143,-0.183206,0.412214,-0.030534,-0.290283,-0.552246,0.761230,0.00,0.00,0.00
144,-0.091603,0.244275,-0.045802,-0.297119,-0.549072,0.763672,0.00,0.00,0.00
145,-0.160305,-0.007634,0.076336,-0.297119,-0.554443,0.764160,0.00,0.00,0.00
146,-0.015267,0.213740,-0.053435,-0.292480,-0.547852,0.771973,0.00,0.00,0.00
147,-0.007634,0.221374,-0.015267,-0.296387,-0.556152,0.769531,0.00,0.00,0.00
148,-0.076336,0.076336,-0.038168,-0.303711,-0.554688,0.754150,0.00,0.00,0.00
149,-0.183206,0.091603,0.129771,-0.294434,-0.551514,0.761719,0.00,0.00,0.00
150,-0.076336,0.145038,-0.007634,-0.288574,-0.551514,0.769775,0.00,0.00,0.00
151,-0.045802,-0.045802,0.000000,-0.300293,-0.550781,0.756592,0.00,0.00,0.00
152,0.068702,-0.106870,0.015267,-0.295898,-0.555420,0.760254,0.00,0.00,0.00
153,0.076336,0.038168,-0.076336,-0.297852,-0.562988,0.764160,0.00,0.00,0.00
154,0.022901,0.083969,0.038168,-0.292969,-0.556641,0.764404,0.00,0.00,0.00
155,-0.122137,0.045802,-0.022901,-0.293945,-0.552979,0.769287,0.00,0.00,0.00
156,-0.213740,0.175573,-0.022901,-0.296875,-0.552979,0.772949,0.00,0.00,0.00
157,-0.106870,0.251908,0.099237,-0.291016,-0.548584,0.769775,0.00,0.00,0.00
158,-0.312977,0.465649,0.106870,-0.293457,-0.552979,0.771973,0.00,0.00,0.00
159,-0.435115,0.572519,0.053435,-0.292480,-0.550537,0.766602,0.00,0.00,0.00
160,-0.595420,0.610687,0.290076,-0.292480,-0.550781,0.764160,0.00,0.00,0.00
161,-0.442748,0.648855,0.198473,-0.291504,-0.555176,0.767334,0.00,0.00,0.00
162,-0.511450,0.572519,0.274809,-0.300293,-0.551758,0.759521,0.00,0.00,0.00
163,-0.503817,0.595420,0.106870,-0.301758,-0.552490,0.765625,0.00,0.00,0.00
164,-0.488550,0.587786,0.282443,-0.299072,-0.551270,0.769043,0.00,0.00,0.00
165,-0.274809,0.442748,0.206107,-0.294922,-0.547852,0.764404,0.00,0.00,0.00
166,-0.396947,0.618321,0.259542,-0.295410,-0.551514,0.755371,0.00,0.00,0.00
167,-0.526718,0.610687,0.106870,-0.287598,-0.553467,0.759033,0.00,0.00,0.00
168,-0.511450,0.541985,0.122137,-0.294678,-0.554932,0.768555,0.00,0.00,0.00
169,-0.274809,0.526718,0.366412,-0.297607,-0.556641,0.761475,0.00,0.00,0.00
170,-0.389313,0.427481,0.259542,-0.300049,-0.554688,0.759521,0.00,0.00,0.00
171,-0.511450,0.519084,0.175573,-0.300537,-0.550537,0.759277,0.00,0.00,0.00
172,-0.358779,0.473282,0.175573,-0.297119,-0.551025,0.770264,0.00,0.00,0.00
173,-0.396947,0.290076,0.236641,-0.292725,-0.555176,0.768799,0.00,0.00,0.00
174,-0.427481,0.351145,0.152672,-0.290283,-0.554443,0.766846,0.00,0.00,0.00
175,-0.381679,0.152672,0.045802,-0.301514,-0.552734,0.754639,0.00,0.00,0.00
176,-0.244275,0.251908,0.167939,-0.299805,-0.555664,0.758301,0.00,0.00,0.00
177,-0.435115,0.053435,0.145038,-0.296143,-0.554688,0.762695,0.00,0.00,0.00
178,-0.328244,0.251908,0.000000,-0.298340,-0.553711,0.757568,0.00,0.00,0.00
179,-0.190840,0.190840,-0.061069,-0.304688,-0.554443,0.765625,0.00,0.00,0.00
180,-0.076336,0.213740,-0.022901,-0.300293,-0.553467,0.754150,0.00,0.00,0.00
181,-0.099237,0.145038,-0.061069,-0.299316,-0.556152,0.758545,0.00,0.00,0.00
182,0.152672,0.122137,-0.030534,-0.302490,-0.549561,0.754639,0.00,0.00,0.00
183,0.106870,-0.068702,-0.259542,-0.301758,-0.553467,0.758301,0.00,0.00,0.00
184,0.122137,0.038168,-0.183206,-0.305908,-0.555420,0.760498,0.00,0.00,0.00
185,-0.053435,-0.068702,-0.297710,-0.300293,-0.554932,0.753906,0.00,0.00,0.00
186,0.083969,-0.122137,-0.412214,-0.296631,-0.550781,0.760498,0.00,0.00,0.00
187,0.076336,-0.091603,-0.244275,-0.294434,-0.556641,0.755615,0.00,0.00,0.00
188,0.213740,-0.061069,-0.312977,-0.297363,-0.556152,0.760254,0.00,0.00,0.00
189,0.335878,-0.198473,-0.297710,-0.299316,-0.549561,0.759521,0.00,0.00,0.00
190,0.137405,-0.297710,-0.305344,-0.300049,-0.558838,0.766846,0.00,0.00,0.00
191,0.076336,-0.183206,-0.358779,-0.296875,-0.551758,0.770264,0.00,0.00,0.00
192,0.305344,-0.213740,-0.366412,-0.289795,-0.560791,0.765625,0.00,0.00,0.00
193,0.122137,-0.274809,-0.374046,-0.298340,-0.555176,0.757812,0.00,0.00,0.00
194,0.358779,-0.267176,-0.519084,-0.296631,-0.549561,0.759766,0.00,0.00,0.00
195,0.274809,-0.320611,-0.366412,-0.299561,-0.554932,0.759766,0.00,0.00,0.00
196,0.198473,-0.305344,-0.374046,-0.293701,-0.552979,0.763428,0.00,0.00,0.00
197,0.038168,-0.160305,-0.236641,-0.292969,-0.554932,0.764893,0.00,0.00,0.00
198,-0.007634,-0.022901,0.038168,-0.298096,-0.552002,0.765381,0.00,0.00,0.00
199,-0.091603,-0.083969,-0.106870,-0.295898,-0.552734,0.760010,0.00,0.00,0.00
200,-0.015267,0.068702,-0.167939,-0.299561,-0.554443,0.766113,0.00,0.00,0.00
201,-0.183206,0.045802,-0.137405,-0.296143,-0.548584,0.761963,0.00,0.00,0.00
202,0.015267,0.015267,-0.152672,-0.299072,-0.553955,0.773682,0.00,0.00,0.00
203,0.045802,0.076336,-0.374046,-0.294922,-0.555176,0.765869,0.00,0.00,0.00
204,0.099237,-0.007634,-0.152672,-0.296631,-0.555420,0.761230,0.00,0.00,0.00
205,-0.030534,0.259542,-0.259542,-0.292480,-0.557129,0.767578,0.00,0.00,0.00
206,0.076336,0.160305,0.000000,-0.292236,-0.555420,0.757812,0.00,0.00,0.00
207,0.160305,0.213740,-0.045802,-0.297119,-0.553467,0.760254,0.00,0.00,0.00
208,-0.038168,-0.030534,-0.213740,-0.300049,-0.554688,0.758301,0.00,0.00,0.00
209,-0.053435,0.053435,-0.114504,-0.296631,-0.558838,0.751221,0.00,0.00,0.00
210,-0.053435,0.000000,-0.251908,-0.292969,-0.554932,0.757080,0.00,0.00,0.00
211,-0.030534,0.152672,-0.137405,-0.295898,-0.545654,0.765381,0.00,0.00,0.00
212,-0.114504,0.106870,-0.190840,-0.297852,-0.553467,0.761719,0.00,0.00,0.00
213,0.015267,0.122137,-0.312977,-0.294678,-0.559814,0.750000,0.00,0.00,0.00
214,0.946565,4.580153,-2.992366,-0.237061,-0.437012,0.776611,0.00,0.00,0.00
215,4.381679,0.687023,-2.312977,-0.431152,-0.507080,0.576904,0.00,0.00,0.00
216,-1.305344,0.709924,-0.022901,-0.245117,-0.513428,0.726318,0.00,0.00,0.00
217,0.282443,-0.229008,0.022901,-0.250977,-0.567871,0.768555,0.00,0.00,0.00
218,0.045802,0.328244,0.267176,-0.316406,-0.535645,0.769287,0.00,0.00,0.00
219,-0.465649,-0.633588,-0.671756,-0.344238,-0.550781,0.774658,0.00,0.00,0.00
220,-0.015267,-0.091603,-0.343511,-0.289062,-0.558838,0.763184,0.00,0.00,0.00
221,-0.015267,0.465649,-0.129771,-0.278809,-0.560791,0.769531,0.00,0.00,0.00
222,-0.221374,0.274809,-0.022901,-0.296143,-0.556641,0.762451,0.00,0.00,0.00
223,-0.106870,0.480916,0.068702,-0.293945,-0.553223,0.752930,0.00,0.00,0.00
224,-0.190840,-0.091603,-0.244275,-0.309814,-0.551270,0.765869,0.00,0.00,0.00
225,-0.274809,0.015267,-0.305344,-0.298096,-0.554443,0.757812,0.00,0.00,0.00
226,0.076336,0.312977,-0.099237,-0.291992,-0.553711,0.766113,0.00,0.00,0.00
227,-0.129771,0.007634,-0.267176,-0.303467,-0.556396,0.760010,0.00,0.00,0.00
228,0.229008,0.091603,-0.297710,-0.309326,-0.548828,0.767090,0.00,0.00,0.00
229,0.091603,-0.274809,-0.312977,-0.296631,-0.555176,0.769287,0.00,0.00,0.00
230,0.068702,-0.106870,-0.343511,-0.297607,-0.556152,0.756836,0.00,0.00,0.00
231,0.206107,0.083969,-0.526718,-0.294434,-0.553955,0.765137,0.00,0.00,0.00
232,0.030534,-0.106870,-0.259542,-0.293213,-0.559082,0.750244,0.00,0.00,0.00
233,0.274809,-0.152672,-0.183206,-0.292725,-0.549316,0.759521,0.00,0.00,0.00
234,0.030534,-0.030534,-0.106870,-0.302979,-0.553711,0.761230,0.00,0.00,0.00
235,0.213740,-0.030534,-0.213740,-0.294678,-0.555664,0.759033,0.00,0.00,0.00
236,0.076336,-0.190840,-0.236641,-0.299316,-0.552979,0.756836,0.00,0.00,0.00
237,0.015267,-0.129771,-0.244275,-0.293213,-0.553223,0.762207,0.00,0.00,0.00
238,0.519084,0.610687,-0.832061,-0.297119,-0.543945,0.758545,0.00,0.00,0.00
239,-2.503817,-2.213740,1.473282,-0.318848,-0.691162,0.745117,0.00,0.00,0.00
240,-1.068702,-0.900763,-0.213740,-0.250488,-0.549316,0.851562,0.00,0.00,0.00
241,0.358779,-0.358779,-0.251908,-0.258789,-0.587891,0.747803,0.00,0.00,0.00
242,0.297710,0.137405,0.122137,-0.309570,-0.560303,0.778809,0.00,0.00,0.00
243,-0.290076,-0.221374,-0.305344,-0.344482,-0.540527,0.777588,0.00,0.00,0.00
244,-0.114504,0.045802,-0.175573,-0.289062,-0.554199,0.755615,0.00,0.00,0.00
245,0.106870,-0.068702,-0.160305,-0.283447,-0.553711,0.751465,0.00,0.00,0.00
246,0.137405,0.030534,0.137405,-0.294434,-0.556396,0.766602,0.00,0.00,0.00
247,0.091603,0.099237,-0.091603,-0.305176,-0.555664,0.754639,0.00,0.00,0.00
248,-0.061069,-0.213740,-0.152672,-0.306396,-0.547607,0.763672,0.00,0.00,0.00
249,-0.091603,0.015267,-0.221374,-0.292725,-0.557617,0.763916,0.00,0.00,0.00
250,0.053435,0.137405,-0.091603,-0.288330,-0.559082,0.771484,0.00,0.00,0.00
251,0.099237,-0.129771,-0.091603,-0.297852,-0.555664,0.771240,0.00,0.00,0.00
252,0.122137,0.061069,-0.175573,-0.300293,-0.562500,0.766602,0.00,0.00,0.00
253,-0.038168,-0.244275,-0.137405,-0.302979,-0.559326,0.758789,0.00,0.00,0.00
254,0.038168,0.007634,-0.160305,-0.300293,-0.559570,0.747803,0.00,0.00,0.00
255,0.015267,-0.099237,-0.106870,-0.299805,-0.556152,0.770508,0.00,0.00,0.00
256,-0.015267,-0.045802,-0.335878,-0.298584,-0.554688,0.760498,0.00,0.00,0.00
257,-0.022901,-0.053435,-0.145038,-0.295898,-0.549316,0.766602,0.00,0.00,0.00
258,0.007634,-0.282443,-0.312977,-0.298340,-0.553711,0.755371,0.00,0.00,0.00
259,0.106870,-0.244275,-0.229008,-0.299561,-0.551025,0.767090,0.00,0.00,0.00
260,0.122137,-0.198473,-0.290076,-0.298340,-0.557617,0.767090,0.00,0.00,0.00
261,0.236641,-0.259542,-0.366412,-0.296387,-0.553955,0.765137,0.00,0.00,0.00
262,0.328244,-0.145038,-0.282443,-0.294189,-0.553467,0.760742,0.00,0.00,0.00
263,0.404580,-0.145038,-0.412214,-0.295654,-0.547852,0.753174,0.00,0.00,0.00
264,0.190840,-0.045802,-0.297710,-0.291504,-0.554443,0.761719,0.00,0.00,0.00
265,0.244275,-0.114504,-0.167939,-0.302246,-0.559570,0.758789,0.00,0.00,0.00
266,0.038168,-0.297710,-0.274809,-0.302246,-0.553955,0.770264,0.00,0.00,0.00
267,0.129771,-0.404580,-0.343511,-0.298584,-0.559082,0.760742,0.00,0.00,0.00
268,0.328244,-0.145038,-0.335878,-0.299316,-0.548828,0.765625,0.00,0.00,0.00
269,0.183206,-0.221374,-0.465649,-0.289795,-0.551758,0.763428,0.00,0.00,0.00
270,0.206107,-0.091603,-0.312977,-0.296387,-0.553467,0.772705,0.00,0.00,0.00
271,0.129771,-0.167939,-0.251908,-0.297119,-0.552490,0.768311,0.00,0.00,0.00
272,0.061069,-0.122137,-0.328244,-0.294678,-0.553955,0.770752,0.00,0.00,0.00
273,0.114504,0.091603,-0.099237,-0.295166,-0.557373,0.768799,0.00,0.00,0.00
274,0.129771,0.236641,-0.183206,-0.297119,-0.554932,0.756104,0.00,0.00,0.00
275,-0.213740,0.267176,-0.259542,-0.289551,-0.551514,0.764893,0.00,0.00,0.00
276,-0.259542,0.351145,-0.091603,-0.294434,-0.556885,0.773926,0.00,0.00,0.00
277,-0.229008,0.305344,0.076336,-0.292480,-0.560547,0.759766,0.00,0.00,0.00
278,-0.083969,0.534351,0.030534,-0.288818,-0.555420,0.769775,0.00,0.00,0.00
279,-0.183206,0.442748,0.076336,-0.297119,-0.553711,0.760742,0.00,0.00,0.00
280,-0.267176,0.435115,0.076336,-0.294434,-0.553711,0.770264,0.00,0.00,0.00
281,-0.236641,0.480916,0.122137,-0.286133,-0.557373,0.759766,0.00,0.00,0.00
282,-0.244275,0.213740,0.022901,-0.300537,-0.556641,0.761719,0.00,0.00,0.00
283,-0.068702,0.282443,0.038168,-0.301025,-0.558350,0.755127,0.00,0.00,0.00
284,-0.244275,0.229008,-0.038168,-0.297363,-0.553711,0.764404,0.00,0.00,0.00
285,-0.190840,0.320611,0.122137,-0.292969,-0.551270,0.760010,0.00,0.00,0.00
286,-0.167939,0.129771,0.000000,-0.300781,-0.554199,0.762695,0.00,0.00,0.00
287,-0.198473,0.213740,-0.061069,-0.298096,-0.553223,0.760254,0.00,0.00,0.00
288,-0.175573,0.122137,0.068702,-0.299316,-0.556641,0.760498,0.00,0.00,0.00
