Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
21,0.099237,-0.152672,-0.305344,-0.290771,-0.564209,0.758057,0.00,0.00,0.00
22,0.167939,-0.213740,-0.175573,-0.292480,-0.563232,0.754395,0.00,0.00,0.00
23,0.122137,-0.236641,-0.312977,-0.287354,-0.566162,0.761719,0.00,0.00,0.00
24,0.145038,-0.213740,-0.244275,-0.290283,-0.568848,0.758789,0.00,0.00,0.00
25,-0.038168,-0.160305,-0.290076,-0.286377,-0.564697,0.757080,0.00,0.00,0.00
26,0.221374,-0.236641,-0.328244,-0.296631,-0.564697,0.747803,0.00,0.00,0.00
27,0.076336,-0.152672,-0.435115,-0.284668,-0.567383,0.754150,0.00,0.00,0.00
28,0.053435,-0.122137,-0.206107,-0.284912,-0.569336,0.754150,0.00,0.00,0.00
29,-0.053435,-0.137405,-0.244275,-0.294189,-0.566895,0.750977,0.00,0.00,0.00
30,0.213740,-0.129771,-0.236641,-0.290771,-0.568604,0.760010,0.00,0.00,0.00
31,0.145038,-0.083969,-0.251908,-0.286621,-0.565186,0.760254,0.00,0.00,0.00
32,0.167939,-0.236641,-0.129771,-0.287598,-0.566895,0.759521,0.00,0.00,0.00
33,0.145038,-0.137405,-0.236641,-0.281982,-0.565918,0.757324,0.00,0.00,0.00
34,0.198473,-0.122137,-0.328244,-0.289062,-0.563721,0.760986,0.00,0.00,0.00
35,0.091603,-0.152672,-0.312977,-0.284912,-0.566895,0.753174,0.00,0.00,0.00
36,-0.038168,-0.152672,-0.206107,-0.287842,-0.567383,0.751709,0.00,0.00,0.00
37,-0.015267,-0.091603,-0.351145,-0.288330,-0.560791,0.759277,0.00,0.00,0.00
38,-0.022901,-0.068702,-0.335878,-0.290039,-0.569092,0.750244,0.00,0.00,0.00
39,-0.061069,0.061069,-0.206107,-0.285889,-0.565186,0.754883,0.00,0.00,0.00
40,0.038168,0.076336,-0.198473,-0.287109,-0.571045,0.752686,0.00,0.00,0.00
41,0.053435,0.022901,-0.007634,-0.289551,-0.566895,0.753418,0.00,0.00,0.00
42,-0.083969,0.114504,-0.030534,-0.289551,-0.568359,0.742676,0.00,0.00,0.00
43,-0.030534,0.091603,-0.244275,-0.292236,-0.562256,0.756104,0.00,0.00,0.00
44,-0.068702,0.022901,-0.015267,-0.291992,-0.566162,0.763184,0.00,0.00,0.00
45,-0.007634,-0.061069,-0.221374,-0.283447,-0.564209,0.754150,0.00,0.00,0.00
46,-0.068702,0.091603,-0.236641,-0.289551,-0.564209,0.750000,0.00,0.00,0.00
47,-0.022901,-0.076336,-0.251908,-0.288330,-0.562988,0.753662,0.00,0.00,0.00
48,0.129771,-0.068702,-0.145038,-0.291016,-0.562500,0.754150,0.00,0.00,0.00
49,-0.007634,-0.045802,-0.251908,-0.292480,-0.563721,0.749268,0.00,0.00,0.00
50,-0.106870,0.000000,-0.328244,-0.288086,-0.565674,0.755615,0.00,0.00,0.00
51,-0.061069,-0.137405,-0.091603,-0.289795,-0.571289,0.757080,0.00,0.00,0.00
52,0.061069,0.083969,-0.022901,-0.287842,-0.569092,0.754395,0.00,0.00,0.00
53,-0.114504,0.000000,-0.221374,-0.284912,-0.567871,0.749268,0.00,0.00,0.00
54,-0.030534,-0.114504,-0.198473,-0.292236,-0.561523,0.758301,0.00,0.00,0.00
55,-0.083969,0.015267,-0.175573,-0.292236,-0.572998,0.754150,0.00,0.00,0.00
56,0.152672,-0.061069,-0.244275,-0.291260,-0.567139,0.758301,0.00,0.00,0.00
57,0.091603,0.053435,-0.213740,-0.286621,-0.562988,0.753174,0.00,0.00,0.00
58,-0.091603,0.068702,0.015267,-0.291260,-0.566895,0.755615,0.00,0.00,0.00
59,-0.015267,0.122137,-0.007634,-0.292480,-0.566895,0.764160,0.00,0.00,0.00
60,0.000000,0.091603,-0.076336,-0.294922,-0.564209,0.754883,0.00,0.00,0.00
61,0.007634,0.076336,-0.198473,-0.284180,-0.565186,0.759033,0.00,0.00,0.00
62,0.106870,0.053435,-0.099237,-0.290039,-0.566895,0.749512,0.00,0.00,0.00
63,0.137405,-0.045802,0.000000,-0.286865,-0.566895,0.756348,0.00,0.00,0.00
64,0.068702,0.053435,-0.183206,-0.293457,-0.564941,0.760254,0.00,0.00,0.00
65,0.076336,-0.114504,-0.274809,-0.289062,-0.562012,0.749756,0.00,0.00,0.00
66,0.099237,-0.053435,-0.297710,-0.291504,-0.563965,0.753906,0.00,0.00,0.00
67,0.122137,-0.007634,-0.221374,-0.290283,-0.566406,0.740479,0.00,0.00,0.00
68,0.206107,0.022901,-0.320611,-0.293945,-0.567139,0.749268,0.00,0.00,0.00
69,0.122137,-0.167939,-0.190840,-0.292480,-0.568359,0.760010,0.00,0.00,0.00
70,0.167939,-0.213740,-0.145038,-0.287354,-0.567871,0.758789,0.00,0.00,0.00
71,0.068702,-0.267176,-0.297710,-0.293701,-0.564697,0.762451,0.00,0.00,0.00
72,0.122137,-0.145038,-0.274809,-0.284912,-0.567383,0.750488,0.00,0.00,0.00
73,0.297710,-0.274809,-0.160305,-0.287354,-0.568848,0.750732,0.00,0.00,0.00
74,0.061069,-0.190840,-0.396947,-0.288086,-0.563721,0.753662,0.00,0.00,0.00
75,0.160305,-0.236641,-0.213740,-0.290527,-0.565918,0.745850,0.00,0.00,0.00
76,-0.083969,-0.190840,-0.290076,-0.286621,-0.564941,0.756104,0.00,0.00,0.00
77,0.122137,-0.106870,-0.183206,-0.293945,-0.567139,0.760986,0.00,0.00,0.00
78,0.038168,-0.282443,-0.083969,-0.291260,-0.560303,0.759766,0.00,0.00,0.00
79,0.114504,-0.297710,-0.099237,-0.287354,-0.569580,0.757080,0.00,0.00,0.00
80,0.000000,-0.053435,-0.175573,-0.291016,-0.563477,0.744385,0.00,0.00,0.00
81,0.091603,-0.083969,-0.282443,-0.289062,-0.565430,0.749023,0.00,0.00,0.00
82,0.114504,0.030534,-0.083969,-0.289062,-0.561768,0.763916,0.00,0.00,0.00
83,0.068702,-0.229008,-0.183206,-0.291992,-0.564697,0.751465,0.00,0.00,0.00
84,0.061069,-0.099237,-0.137405,-0.290283,-0.560303,0.756348,0.00,0.00,0.00
85,-0.015267,-0.160305,-0.083969,-0.289795,-0.563721,0.762207,0.00,0.00,0.00
86,-0.038168,-0.068702,-0.183206,-0.287842,-0.564697,0.754883,0.00,0.00,0.00
87,-0.152672,-0.022901,-0.145038,-0.289551,-0.566650,0.755859,0.00,0.00,0.00
88,-0.122137,0.038168,-0.106870,-0.285889,-0.566895,0.758301,0.00,0.00,0.00
89,-0.076336,-0.099237,0.053435,-0.292725,-0.566406,0.755859,0.00,0.00,0.00
90,-0.129771,0.091603,-0.167939,-0.286621,-0.568115,0.757812,0.00,0.00,0.00
91,0.007634,0.030534,-0.244275,-0.292969,-0.566406,0.750977,0.00,0.00,0.00
92,0.015267,0.061069,-0.022901,-0.293945,-0.566895,0.752686,0.00,0.00,0.00
93,0.015267,-0.038168,-0.030534,-0.290039,-0.570801,0.758545,0.00,0.00,0.00
94,-0.160305,0.114504,-0.244275,-0.286865,-0.565430,0.762939,0.00,0.00,0.00
95,-0.061069,-0.068702,-0.152672,-0.286133,-0.564209,0.754395,0.00,0.00,0.00
96,-0.045802,0.091603,-0.244275,-0.286865,-0.565674,0.755859,0.00,0.00,0.00
97,0.030534,-0.030534,-0.198473,-0.292725,-0.570312,0.755859,0.00,0.00,0.00
98,-0.061069,-0.045802,-0.282443,-0.284180,-0.566650,0.745850,0.00,0.00,0.00
99,0.000000,0.015267,-0.190840,-0.283936,-0.567139,0.755615,0.00,0.00,0.00
100,0.129771,0.053435,-0.129771,-0.285156,-0.564941,0.757324,0.00,0.00,0.00
101,-0.061069,0.045802,-0.221374,-0.288086,-0.565430,0.749512,0.00,0.00,0.00
102,-0.022901,0.068702,-0.175573,-0.291992,-0.562988,0.750000,0.00,0.00,0.00
103,-0.045802,-0.091603,-0.152672,-0.291260,-0.564209,0.750000,0.00,0.00,0.00
104,0.038168,-0.053435,-0.167939,-0.287109,-0.567139,0.753906,0.00,0.00,0.00
105,0.099237,-0.015267,-0.106870,-0.289307,-0.563232,0.752686,0.00,0.00,0.00
106,0.038168,0.061069,-0.152672,-0.289795,-0.567383,0.753906,0.00,0.00,0.00
107,0.000000,0.053435,-0.244275,-0.281982,-0.562744,0.750000,0.00,0.00,0.00
108,0.030534,0.038168,-0.183206,-0.294189,-0.566162,0.750000,0.00,0.00,0.00
109,-0.053435,0.068702,-0.251908,-0.286377,-0.563965,0.748291,0.00,0.00,0.00
110,-0.053435,-0.114504,-0.106870,-0.287842,-0.565674,0.754639,0.00,0.00,0.00
111,0.206107,0.045802,-0.221374,-0.288574,-0.565186,0.758545,0.00,0.00,0.00
112,0.053435,-0.015267,-0.076336,-0.291992,-0.563965,0.750488,0.00,0.00,0.00
113,0.091603,-0.137405,-0.083969,-0.285400,-0.569092,0.755127,0.00,0.00,0.00
114,-0.030534,-0.099237,-0.030534,-0.295654,-0.565186,0.756836,0.00,0.00,0.00
115,0.137405,-0.099237,-0.122137,-0.292725,-0.564453,0.759033,0.00,0.00,0.00
116,0.083969,-0.045802,-0.297710,-0.285889,-0.563721,0.750000,0.00,0.00,0.00
117,-0.022901,-0.152672,-0.251908,-0.289551,-0.565918,0.755859,0.00,0.00,0.00
118,-0.038168,-0.244275,-0.328244,-0.289551,-0.563477,0.752441,0.00,0.00,0.00
119,0.206107,-0.129771,-0.343511,-0.289307,-0.567871,0.750732,0.00,0.00,0.00
120,0.061069,0.015267,-0.335878,-0.288086,-0.559082,0.759277,0.00,0.00,0.00
121,0.083969,-0.175573,-0.282443,-0.294189,-0.559082,0.746338,0.00,0.00,0.00
122,0.000000,-0.206107,-0.335878,-0.288330,-0.566406,0.760986,0.00,0.00,0.00
123,0.129771,-0.198473,-0.213740,-0.290527,-0.563232,0.757568,0.00,0.00,0.00
124,-0.007634,-0.221374,-0.328244,-0.293701,-0.563721,0.759766,0.00,0.00,0.00
125,-0.022901,-0.099237,-0.221374,-0.289551,-0.565918,0.757568,0.00,0.00,0.00
126,0.038168,-0.114504,-0.152672,-0.288086,-0.566895,0.759521,0.00,0.00,0.00
127,-0.099237,-0.259542,-0.076336,-0.288574,-0.569092,0.750977,0.00,0.00,0.00
128,0.076336,-0.328244,-0.244275,-0.289307,-0.569092,0.758545,0.00,0.00,0.00
129,0.015267,-0.145038,-0.236641,-0.288818,-0.566162,0.759766,0.00,0.00,0.00
130,-0.061069,-0.099237,-0.213740,-0.287354,-0.564697,0.750977,0.00,0.00,0.00
131,0.160305,-0.167939,-0.061069,-0.289551,-0.564941,0.759766,0.00,0.00,0.00
132,0.015267,-0.145038,-0.114504,-0.290039,-0.565186,0.753174,0.00,0.00,0.00
133,-0.129771,-0.061069,-0.259542,-0.292969,-0.567871,0.749512,0.00,0.00,0.00
134,-0.030534,0.030534,-0.137405,-0.290771,-0.566162,0.753906,0.00,0.00,0.00
135,-0.099237,-0.076336,-0.221374,-0.283691,-0.561279,0.761230,0.00,0.00,0.00
136,0.198473,-0.145038,-0.183206,-0.290771,-0.564941,0.759521,0.00,0.00,0.00
137,0.068702,-0.091603,-0.267176,-0.288330,-0.571533,0.754883,0.00,0.00,0.00
138,0.030534,-0.175573,-0.099237,-0.286865,-0.569580,0.751465,0.00,0.00,0.00
139,-0.007634,-0.183206,-0.229008,-0.284668,-0.563477,0.752686,0.00,0.00,0.00
140,0.038168,-0.061069,-0.305344,-0.286865,-0.561523,0.745850,0.00,0.00,0.00
141,0.030534,-0.145038,-0.198473,-0.288574,-0.566650,0.749756,0.00,0.00,0.00
142,-0.015267,-0.091603,-0.198473,-0.287842,-0.563477,0.769043,0.00,0.00,0.00
143,0.015267,-0.213740,-0.015267,-0.283936,-0.566406,0.756836,0.00,0.00,0.00
144,-0.083969,-0.061069,-0.259542,-0.292480,-0.562500,0.760498,0.00,0.00,0.00
145,0.068702,0.083969,0.022901,-0.291260,-0.562988,0.757568,0.00,0.00,0.00
146,-0.160305,0.122137,-0.083969,-0.291504,-0.563965,0.755371,0.00,0.00,0.00
147,-0.015267,-0.068702,-0.137405,-0.289795,-0.559570,0.759521,0.00,0.00,0.00
148,-0.022901,0.091603,-0.183206,-0.284180,-0.564209,0.761719,0.00,0.00,0.00
149,-0.175573,-0.030534,-0.297710,-0.289062,-0.561768,0.757080,0.00,0.00,0.00
150,-0.160305,0.045802,-0.129771,-0.287109,-0.565430,0.755127,0.00,0.00,0.00
151,0.030534,0.000000,-0.137405,-0.285645,-0.565186,0.754883,0.00,0.00,0.00
152,-0.083969,0.122137,-0.137405,-0.288086,-0.568115,0.759766,0.00,0.00,0.00
153,-0.083969,0.045802,-0.305344,-0.288574,-0.563232,0.755859,0.00,0.00,0.00
154,-0.007634,0.007634,-0.221374,-0.293213,-0.561768,0.750977,0.00,0.00,0.00
155,-0.152672,0.022901,-0.198473,-0.292480,-0.559814,0.748047,0.00,0.00,0.00
156,-0.076336,-0.091603,-0.099237,-0.289551,-0.568359,0.753662,0.00,0.00,0.00
157,0.000000,-0.091603,-0.198473,-0.289307,-0.563965,0.754150,0.00,0.00,0.00
158,0.015267,-0.137405,-0.274809,-0.289551,-0.566406,0.755615,0.00,0.00,0.00
159,-0.045802,-0.145038,-0.290076,-0.294922,-0.564941,0.762451,0.00,0.00,0.00
160,0.000000,-0.068702,-0.305344,-0.290039,-0.565674,0.743408,0.00,0.00,0.00
161,0.038168,-0.083969,0.053435,-0.291748,-0.568115,0.751465,0.00,0.00,0.00
162,0.000000,-0.190840,-0.122137,-0.289307,-0.561279,0.768799,0.00,0.00,0.00
163,-0.061069,-0.022901,-0.259542,-0.282227,-0.561523,0.748779,0.00,0.00,0.00
164,0.061069,-0.099237,-0.068702,-0.292969,-0.566895,0.755371,0.00,0.00,0.00
165,-0.007634,-0.061069,-0.251908,-0.285156,-0.561768,0.757568,0.00,0.00,0.00
166,-0.038168,-0.015267,-0.145038,-0.289062,-0.565430,0.761230,0.00,0.00,0.00
167,-0.068702,-0.167939,-0.244275,-0.286133,-0.559570,0.751709,0.00,0.00,0.00
168,0.274809,-0.175573,-0.206107,-0.284424,-0.564209,0.756836,0.00,0.00,0.00
169,0.198473,-0.175573,-0.160305,-0.289551,-0.567627,0.756836,0.00,0.00,0.00
170,-0.045802,-0.083969,-0.236641,-0.289795,-0.568115,0.757080,0.00,0.00,0.00
171,0.030534,-0.122137,-0.076336,-0.290283,-0.566895,0.757324,0.00,0.00,0.00
172,0.152672,-0.221374,-0.229008,-0.293457,-0.563477,0.754639,0.00,0.00,0.00
173,0.053435,-0.328244,-0.221374,-0.289307,-0.568604,0.756592,0.00,0.00,0.00
174,0.022901,-0.320611,-0.198473,-0.292480,-0.567627,0.753906,0.00,0.00,0.00
175,0.015267,-0.213740,-0.244275,-0.288818,-0.570801,0.760986,0.00,0.00,0.00
176,0.206107,-0.244275,-0.167939,-0.290771,-0.565674,0.757324,0.00,0.00,0.00
177,0.175573,-0.320611,-0.282443,-0.282471,-0.560303,0.761230,0.00,0.00,0.00
178,0.167939,-0.290076,-0.343511,-0.282227,-0.561035,0.748291,0.00,0.00,0.00
179,0.038168,-0.099237,-0.198473,-0.288574,-0.565674,0.755859,0.00,0.00,0.00
180,0.122137,-0.099237,-0.251908,-0.286621,-0.565674,0.754639,0.00,0.00,0.00
181,0.076336,0.015267,-0.213740,-0.292236,-0.565186,0.768066,0.00,0.00,0.00
182,0.038168,-0.190840,-0.129771,-0.283447,-0.571045,0.757080,0.00,0.00,0.00
183,0.175573,0.061069,-0.213740,-0.285889,-0.561035,0.755859,0.00,0.00,0.00
184,-0.061069,0.061069,-0.251908,-0.291016,-0.565186,0.753174,0.00,0.00,0.00
185,0.053435,0.053435,-0.099237,-0.286377,-0.560791,0.764404,0.00,0.00,0.00
186,0.175573,0.122137,-0.152672,-0.286865,-0.562988,0.754395,0.00,0.00,0.00
187,0.045802,0.022901,-0.145038,-0.288818,-0.565674,0.758301,0.00,0.00,0.00
188,-0.160305,-0.053435,-0.076336,-0.287354,-0.559082,0.756348,0.00,0.00,0.00
189,-0.053435,-0.206107,-0.183206,-0.295654,-0.563965,0.751953,0.00,0.00,0.00
190,-0.083969,-0.053435,-0.213740,-0.293213,-0.565186,0.758789,0.00,0.00,0.00
191,0.053435,-0.038168,-0.106870,-0.282959,-0.567139,0.759033,0.00,0.00,0.00
192,-0.007634,0.022901,-0.122137,-0.286865,-0.562744,0.758301,0.00,0.00,0.00
193,-0.022901,0.022901,-0.083969,-0.291748,-0.567627,0.754150,0.00,0.00,0.00
194,0.099237,-0.030534,-0.221374,-0.279541,-0.562500,0.746826,0.00,0.00,0.00
195,0.053435,0.022901,-0.122137,-0.292969,-0.562256,0.752686,0.00,0.00,0.00
196,-0.030534,-0.061069,-0.114504,-0.290039,-0.573975,0.753662,0.00,0.00,0.00
197,0.015267,-0.015267,-0.038168,-0.287842,-0.566650,0.746826,0.00,0.00,0.00
198,0.122137,-0.083969,-0.213740,-0.288818,-0.563721,0.760742,0.00,0.00,0.00
199,0.053435,0.061069,-0.114504,-0.290283,-0.569092,0.742920,0.00,0.00,0.00
200,0.091603,0.053435,-0.213740,-0.289062,-0.565186,0.752930,0.00,0.00,0.00
201,-0.038168,-0.099237,-0.045802,-0.290527,-0.562988,0.753906,0.00,0.00,0.00
202,-0.007634,0.030534,-0.137405,-0.288330,-0.563965,0.751709,0.00,0.00,0.00
203,-0.053435,0.045802,-0.145038,-0.291016,-0.563477,0.761719,0.00,0.00,0.00
204,-0.083969,-0.198473,-0.053435,-0.287842,-0.566895,0.760986,0.00,0.00,0.00
205,-0.061069,0.160305,-0.137405,-0.291992,-0.565918,0.755615,0.00,0.00,0.00
206,-0.190840,0.000000,-0.061069,-0.285645,-0.560059,0.762695,0.00,0.00,0.00
207,-0.038168,0.152672,0.053435,-0.284912,-0.559570,0.754150,0.00,0.00,0.00
208,-0.099237,0.160305,-0.015267,-0.284912,-0.563721,0.761230,0.00,0.00,0.00
209,-0.274809,0.038168,0.045802,-0.286621,-0.566406,0.748291,0.00,0.00,0.00
210,-0.152672,0.038168,-0.061069,-0.288574,-0.561523,0.755371,0.00,0.00,0.00
211,-0.022901,0.129771,0.000000,-0.291748,-0.566650,0.754883,0.00,0.00,0.00
212,-0.076336,0.091603,-0.099237,-0.287354,-0.563477,0.750732,0.00,0.00,0.00
213,-0.053435,0.045802,0.007634,-0.295898,-0.563965,0.759521,0.00,0.00,0.00
214,0.022901,0.015267,-0.015267,-0.290039,-0.566895,0.750732,0.00,0.00,0.00
215,0.030534,-0.076336,-0.106870,-0.294678,-0.561523,0.762207,0.00,0.00,0.00
216,-0.083969,-0.030534,0.038168,-0.290771,-0.564453,0.754395,0.00,0.00,0.00
217,-0.045802,0.129771,0.007634,-0.283447,-0.561279,0.755127,0.00,0.00,0.00
218,-0.114504,-0.053435,-0.076336,-0.289307,-0.567871,0.751221,0.00,0.00,0.00
219,0.106870,0.000000,-0.015267,-0.289307,-0.564941,0.747314,0.00,0.00,0.00
220,-0.007634,-0.145038,-0.145038,-0.283447,-0.561768,0.759521,0.00,0.00,0.00
221,-0.083969,-0.053435,-0.175573,-0.294434,-0.572998,0.752930,0.00,0.00,0.00
222,-0.045802,0.122137,-0.083969,-0.289307,-0.560547,0.758301,0.00,0.00,0.00
223,-0.083969,0.007634,-0.083969,-0.281982,-0.567871,0.766846,0.00,0.00,0.00
224,0.038168,-0.022901,0.038168,-0.284912,-0.568115,0.760498,0.00,0.00,0.00
225,0.106870,0.145038,-0.175573,-0.289062,-0.561279,0.756104,0.00,0.00,0.00
226,-0.038168,0.030534,-0.122137,-0.287109,-0.562256,0.752686,0.00,0.00,0.00
227,-0.022901,0.068702,-0.076336,-0.286133,-0.554199,0.748047,0.00,0.00,0.00
228,-0.068702,0.007634,-0.129771,-0.284912,-0.562988,0.758789,0.00,0.00,0.00
229,0.007634,-0.114504,-0.206107,-0.291748,-0.565430,0.761719,0.00,0.00,0.00
230,-0.045802,0.061069,-0.137405,-0.288330,-0.566162,0.753418,0.00,0.00,0.00
231,0.068702,-0.015267,-0.091603,-0.290527,-0.568359,0.758545,0.00,0.00,0.00
232,-0.068702,0.175573,-0.091603,-0.286377,-0.562500,0.760254,0.00,0.00,0.00
233,-0.328244,0.137405,-0.076336,-0.290771,-0.564697,0.757080,0.00,0.00,0.00
234,-0.045802,0.007634,-0.091603,-0.285400,-0.562744,0.757812,0.00,0.00,0.00
235,-0.152672,0.045802,-0.129771,-0.290039,-0.563965,0.758301,0.00,0.00,0.00
236,-0.206107,-0.045802,0.007634,-0.281738,-0.565918,0.757080,0.00,0.00,0.00
237,-0.045802,0.076336,0.122137,-0.291260,-0.568848,0.758545,0.00,0.00,0.00
238,-0.106870,-0.091603,-0.007634,-0.289307,-0.564941,0.758301,0.00,0.00,0.00
239,-0.053435,0.007634,-0.076336,-0.287354,-0.567627,0.750732,0.00,0.00,0.00
240,0.030534,0.030534,-0.183206,-0.291992,-0.570312,0.749512,0.00,0.00,0.00
241,-0.061069,0.061069,-0.045802,-0.288330,-0.572510,0.752441,0.00,0.00,0.00
242,-0.053435,-0.015267,-0.114504,-0.288330,-0.561279,0.756592,0.00,0.00,0.00
243,0.038168,-0.015267,-0.106870,-0.285889,-0.565918,0.744385,0.00,0.00,0.00
244,0.053435,0.083969,-0.022901,-0.292969,-0.566406,0.763672,0.00,0.00,0.00
245,-0.160305,0.122137,-0.167939,-0.287598,-0.564941,0.749268,0.00,0.00,0.00
246,-0.068702,0.129771,-0.038168,-0.286133,-0.567139,0.754883,0.00,0.00,0.00
247,-0.061069,-0.038168,0.015267,-0.290527,-0.564941,0.755859,0.00,0.00,0.00
248,-0.068702,0.053435,-0.015267,-0.296875,-0.564453,0.749756,0.00,0.00,0.00
249,0.015267,0.167939,0.000000,-0.292969,-0.563721,0.766846,0.00,0.00,0.00
250,-0.053435,0.007634,-0.106870,-0.291260,-0.562744,0.760498,0.00,0.00,0.00
251,-0.083969,0.129771,-0.068702,-0.284180,-0.562256,0.756592,0.00,0.00,0.00
252,-0.221374,0.000000,-0.137405,-0.290771,-0.566650,0.753906,0.00,0.00,0.00
253,0.000000,0.145038,0.022901,-0.292480,-0.562744,0.751709,0.00,0.00,0.00
254,0.022901,-0.053435,-0.259542,-0.291748,-0.563721,0.746338,0.00,0.00,0.00
255,-0.022901,0.007634,0.000000,-0.296631,-0.562988,0.753662,0.00,0.00,0.00
256,-0.129771,0.053435,-0.099237,-0.287598,-0.569092,0.758057,0.00,0.00,0.00
257,-0.244275,-0.045802,0.030534,-0.291748,-0.564941,0.759033,0.00,0.00,0.00
258,0.053435,0.022901,-0.175573,-0.289795,-0.563477,0.757324,0.00,0.00,0.00
259,0.106870,-0.015267,-0.259542,-0.284668,-0.566162,0.767334,0.00,0.00,0.00
260,-0.045802,-0.015267,-0.183206,-0.289307,-0.568359,0.760742,0.00,0.00,0.00
261,0.022901,-0.167939,-0.083969,-0.288086,-0.565674,0.752441,0.00,0.00,0.00
262,-0.015267,-0.053435,-0.061069,-0.295654,-0.568848,0.753906,0.00,0.00,0.00
263,0.030534,0.061069,-0.206107,-0.291016,-0.562500,0.754639,0.00,0.00,0.00
264,-0.129771,0.000000,-0.053435,-0.290527,-0.570557,0.760254,0.00,0.00,0.00
265,0.099237,0.038168,-0.091603,-0.284912,-0.563232,0.757080,0.00,0.00,0.00
266,-0.061069,0.206107,-0.068702,-0.292480,-0.571289,0.760010,0.00,0.00,0.00
267,-0.106870,0.137405,-0.160305,-0.296143,-0.564697,0.751709,0.00,0.00,0.00
268,-0.114504,-0.152672,-0.030534,-0.287842,-0.568359,0.752441,0.00,0.00,0.00
269,-0.045802,0.160305,0.038168,-0.281494,-0.572510,0.751709,0.00,0.00,0.00
270,-0.106870,0.213740,0.038168,-0.293213,-0.568604,0.760010,0.00,0.00,0.00
271,-0.137405,0.175573,-0.129771,-0.280518,-0.564697,0.754639,0.00,0.00,0.00
272,-0.015267,0.091603,-0.137405,-0.290527,-0.563965,0.764893,0.00,0.00,0.00
273,-0.206107,-0.053435,-0.022901,-0.296875,-0.571289,0.748779,0.00,0.00,0.00
274,-0.061069,0.091603,-0.083969,-0.289551,-0.567139,0.746094,0.00,0.00,0.00
275,-0.068702,-0.145038,-0.251908,-0.291260,-0.566895,0.758789,0.00,0.00,0.00
276,0.015267,0.053435,-0.038168,-0.285400,-0.562500,0.745605,0.00,0.00,0.00
277,0.038168,0.045802,-0.022901,-0.292480,-0.568359,0.766846,0.00,0.00,0.00
278,0.015267,-0.007634,-0.145038,-0.292725,-0.561768,0.759521,0.00,0.00,0.00
279,0.045802,0.038168,-0.083969,-0.288574,-0.564453,0.757324,0.00,0.00,0.00
280,0.167939,-0.083969,-0.221374,-0.291260,-0.565674,0.747314,0.00,0.00,0.00
281,0.000000,-0.083969,-0.091603,-0.285156,-0.565918,0.754883,0.00,0.00,0.00
282,-0.007634,-0.190840,-0.229008,-0.281494,-0.562256,0.762939,0.00,0.00,0.00
283,-0.045802,0.145038,-0.305344,-0.292480,-0.565186,0.747314,0.00,0.00,0.00
284,0.015267,-0.076336,-0.274809,-0.284912,-0.561768,0.755371,0.00,0.00,0.00
285,0.175573,-0.175573,-0.206107,-0.292725,-0.568359,0.759277,0.00,0.00,0.00
286,0.190840,-0.198473,-0.122137,-0.297852,-0.566650,0.760254,0.00,0.00,0.00
287,0.000000,-0.114504,-0.274809,-0.288330,-0.566162,0.758301,0.00,0.00,0.00
