Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
6090,8.694656,0.335878,-1.404580,-0.090332,-0.965576,-0.207031,0.00,0.00,0.00
6091,8.458015,0.458015,-2.022901,-0.095703,-0.954102,-0.188477,0.00,0.00,0.00
6092,8.236641,1.030534,-2.320611,-0.088379,-0.961914,-0.195068,0.00,0.00,0.00
6093,8.106870,1.610687,-2.809160,-0.083496,-0.959229,-0.192383,0.00,0.00,0.00
6094,7.877863,1.648855,-3.236641,-0.079346,-0.957520,-0.198730,0.00,0.00,0.00
6095,7.885496,1.633588,-3.526718,-0.077393,-0.964600,-0.194580,0.00,0.00,0.00
6096,7.725191,1.641221,-3.641221,-0.070801,-0.971191,-0.185059,0.00,0.00,0.00
6097,7.427481,1.183206,-3.954198,-0.081055,-0.979980,-0.191406,0.00,0.00,0.00
6098,7.664122,0.793893,-4.435115,-0.072266,-0.980469,-0.190674,0.00,0.00,0.00
6099,7.557252,0.229008,-4.671756,-0.078369,-0.974121,-0.196533,0.00,0.00,0.00
6100,7.587786,0.557252,-4.992366,-0.077637,-0.965576,-0.195312,0.00,0.00,0.00
6101,7.160305,0.534351,-5.114504,-0.076660,-0.963867,-0.192871,0.00,0.00,0.00
6102,7.160305,0.992366,-5.267176,-0.068848,-0.966064,-0.191650,0.00,0.00,0.00
6103,7.190840,0.938931,-5.236641,-0.057617,-0.969727,-0.185791,0.00,0.00,0.00
6104,7.137405,0.954198,-5.328244,-0.057617,-0.970215,-0.189697,0.00,0.00,0.00
6105,7.175573,1.145038,-5.152672,-0.061523,-0.973145,-0.197998,0.00,0.00,0.00
6106,7.351145,1.458015,-5.236641,-0.055420,-0.975586,-0.201660,0.00,0.00,0.00
6107,7.419847,1.732824,-5.412214,-0.062744,-0.974121,-0.197510,0.00,0.00,0.00
6108,7.496183,1.839695,-5.671756,-0.068115,-0.970947,-0.198486,0.00,0.00,0.00
6109,7.465649,2.068702,-5.755725,-0.069580,-0.964600,-0.194336,0.00,0.00,0.00
6110,7.572519,2.458015,-5.809160,-0.069336,-0.961670,-0.181152,0.00,0.00,0.00
6111,7.274809,2.580153,-6.076336,-0.070557,-0.962158,-0.186279,0.00,0.00,0.00
6112,7.305344,2.122137,-6.213740,-0.066162,-0.969971,-0.180176,0.00,0.00,0.00
6113,7.198473,1.610687,-6.427481,-0.070312,-0.969482,-0.186768,0.00,0.00,0.00
6114,7.030534,1.580153,-6.694656,-0.063965,-0.978271,-0.175293,0.00,0.00,0.00
6115,7.076336,1.618321,-6.709924,-0.064209,-0.969971,-0.190918,0.00,0.00,0.00
6116,7.038168,0.961832,-6.885496,-0.063965,-0.975098,-0.180664,0.00,0.00,0.00
6117,7.175573,0.732824,-6.832061,-0.059814,-0.976318,-0.186768,0.00,0.00,0.00
6118,7.152672,0.290076,-6.938931,-0.061523,-0.969971,-0.181152,0.00,0.00,0.00
6119,7.137405,0.114504,-6.984733,-0.057129,-0.970215,-0.190918,0.00,0.00,0.00
6120,7.167939,0.129771,-7.061069,-0.057861,-0.970947,-0.198242,0.00,0.00,0.00
6121,7.206107,-0.076336,-7.267176,-0.064209,-0.969727,-0.184326,0.00,0.00,0.00
6122,7.419847,0.267176,-7.290076,-0.056885,-0.966797,-0.200439,0.00,0.00,0.00
6123,7.320611,0.587786,-7.488550,-0.056885,-0.974121,-0.191650,0.00,0.00,0.00
6124,7.419847,1.167939,-7.694656,-0.047607,-0.975830,-0.178467,0.00,0.00,0.00
6125,7.435115,1.435115,-7.648855,-0.044922,-0.970215,-0.183838,0.00,0.00,0.00
6126,7.419847,1.442748,-7.541985,-0.041260,-0.972412,-0.179443,0.00,0.00,0.00
6127,7.267176,1.374046,-7.450382,-0.044678,-0.964600,-0.187256,0.00,0.00,0.00
6128,7.541985,1.251908,-7.358779,-0.042725,-0.972656,-0.176270,0.00,0.00,0.00
6129,7.519084,1.320611,-7.435115,-0.046143,-0.973145,-0.184570,0.00,0.00,0.00
6130,7.404580,1.129771,-7.335878,-0.050293,-0.972900,-0.180176,0.00,0.00,0.00
6131,7.022901,1.045802,-7.175573,-0.051025,-0.971680,-0.176270,0.00,0.00,0.00
6132,6.900763,0.908397,-7.351145,-0.050537,-0.972412,-0.164307,0.00,0.00,0.00
6133,7.030534,0.641221,-7.251908,-0.052734,-0.977051,-0.173340,0.00,0.00,0.00
6134,6.847328,0.572519,-7.160305,-0.040527,-0.977051,-0.168945,0.00,0.00,0.00
6135,6.954198,0.427481,-7.106870,-0.028076,-0.978516,-0.169189,0.00,0.00,0.00
6136,6.969466,-0.038168,-6.977099,-0.020264,-0.982422,-0.161377,0.00,0.00,0.00
6137,6.870229,-0.366412,-6.572519,-0.025391,-0.987305,-0.171387,0.00,0.00,0.00
6138,6.938931,-0.404580,-6.045802,-0.025146,-0.985107,-0.162354,0.00,0.00,0.00
6139,7.053435,-0.244275,-5.587786,-0.012939,-0.979492,-0.169922,0.00,0.00,0.00
6140,7.435115,-0.213740,-5.312977,-0.009033,-0.986816,-0.185791,0.00,0.00,0.00
6141,7.480916,-0.152672,-4.610687,-0.006592,-0.979004,-0.195068,0.00,0.00,0.00
6142,7.778626,0.000000,-4.335878,-0.004639,-0.979004,-0.193848,0.00,0.00,0.00
6143,8.274809,0.358779,-3.694656,-0.008789,-0.975098,-0.180664,0.00,0.00,0.00
6144,8.290076,0.625954,-3.160305,-0.014404,-0.972656,-0.188965,0.00,0.00,0.00
6145,8.938931,0.893130,-2.847328,-0.009033,-0.977539,-0.187500,0.00,0.00,0.00
6146,8.992366,1.625954,-2.251908,-0.012451,-0.980957,-0.179443,0.00,0.00,0.00
6147,9.259542,1.992366,-1.732824,-0.009033,-0.977295,-0.176270,0.00,0.00,0.00
6148,9.702290,2.091603,-1.129771,-0.001465,-0.986572,-0.179199,0.00,0.00,0.00
6149,10.290076,2.442748,-0.679389,-0.003174,-0.988770,-0.178467,0.00,0.00,0.00
6150,10.190840,2.969466,-0.381679,-0.008545,-0.985840,-0.171631,0.00,0.00,0.00
6151,10.435115,3.480916,0.381679,-0.011230,-0.980713,-0.160889,0.00,0.00,0.00
6152,10.580153,3.687023,0.900763,-0.004883,-0.983643,-0.159180,0.00,0.00,0.00
6153,10.603053,3.465649,1.175573,-0.010254,-0.979004,-0.168457,0.00,0.00,0.00
6154,10.885496,2.969466,1.526718,-0.009277,-0.982910,-0.162598,0.00,0.00,0.00
6155,11.152672,2.587786,1.961832,-0.011963,-0.988525,-0.165283,0.00,0.00,0.00
6156,11.053435,2.465649,2.297710,-0.020508,-0.981201,-0.169189,0.00,0.00,0.00
6157,11.129771,2.450382,2.755725,-0.016602,-0.986084,-0.168457,0.00,0.00,0.00
6158,11.267176,2.290076,3.129771,-0.023193,-0.976562,-0.152588,0.00,0.00,0.00
6159,11.267176,1.763359,3.427481,-0.023193,-0.979492,-0.150635,0.00,0.00,0.00
6160,11.427481,0.816794,3.435115,-0.027344,-0.975098,-0.154785,0.00,0.00,0.00
6161,11.648855,0.221374,3.725191,-0.031738,-0.981445,-0.163818,0.00,0.00,0.00
6162,11.610687,-0.030534,3.725191,-0.036621,-0.981934,-0.161133,0.00,0.00,0.00
6163,11.900763,-0.091603,4.068702,-0.034668,-0.985107,-0.164062,0.00,0.00,0.00
6164,12.244275,-0.312977,4.145038,-0.040039,-0.989502,-0.159424,0.00,0.00,0.00
6165,12.251908,-0.099237,4.152672,-0.039307,-0.982910,-0.156738,0.00,0.00,0.00
6166,12.519084,-0.137405,4.038168,-0.035156,-0.986328,-0.155518,0.00,0.00,0.00
6167,12.656489,0.259542,4.045802,-0.037598,-0.989990,-0.152832,0.00,0.00,0.00
6168,12.725191,0.633588,4.152672,-0.037842,-0.982666,-0.154297,0.00,0.00,0.00
6169,13.145038,1.213740,3.839695,-0.044678,-0.984619,-0.146973,0.00,0.00,0.00
6170,13.167939,1.877863,3.778626,-0.038330,-0.976807,-0.149170,0.00,0.00,0.00
6171,13.267176,2.442748,3.320611,-0.045654,-0.986816,-0.139160,0.00,0.00,0.00
6172,13.236641,3.030534,3.496183,-0.043457,-0.984131,-0.151855,0.00,0.00,0.00
6173,13.290076,3.320611,3.312977,-0.040283,-0.976807,-0.146484,0.00,0.00,0.00
6174,13.419847,3.725191,3.076336,-0.041504,-0.987305,-0.145752,0.00,0.00,0.00
6175,13.374046,4.374046,2.938931,-0.052734,-0.979980,-0.133545,0.00,0.00,0.00
6176,13.366412,4.725191,2.702290,-0.054932,-0.977051,-0.131836,0.00,0.00,0.00
6177,12.847328,5.022901,2.503817,-0.062500,-0.979004,-0.111572,0.00,0.00,0.00
6178,12.572519,4.900763,2.351145,-0.068359,-0.973877,-0.114502,0.00,0.00,0.00
6179,12.083969,4.251908,1.778626,-0.077393,-0.973389,-0.120850,0.00,0.00,0.00
6180,11.732824,3.503817,1.519084,-0.062256,-0.975586,-0.121582,0.00,0.00,0.00
6181,11.328244,3.061069,1.274809,-0.063477,-0.971680,-0.113525,0.00,0.00,0.00
6182,10.992366,2.549618,0.793893,-0.069580,-0.982178,-0.122314,0.00,0.00,0.00
6183,11.000000,2.167939,0.580153,-0.067627,-0.984619,-0.117676,0.00,0.00,0.00
6184,10.816794,1.389313,0.480916,-0.064697,-0.982178,-0.125244,0.00,0.00,0.00
6185,10.549618,0.839695,0.198473,-0.058838,-0.982422,-0.120850,0.00,0.00,0.00
6186,10.687023,0.541985,-0.053435,-0.059326,-0.984131,-0.124023,0.00,0.00,0.00
6187,10.625954,0.709924,-0.068702,-0.050049,-0.983643,-0.130859,0.00,0.00,0.00
6188,10.435115,0.954198,-0.320611,-0.048584,-0.978760,-0.123047,0.00,0.00,0.00
6189,10.282443,1.259542,-0.480916,-0.061035,-0.980957,-0.123779,0.00,0.00,0.00
6190,10.152672,1.007634,-0.770992,-0.052490,-0.975830,-0.127441,0.00,0.00,0.00
6191,10.381679,1.656489,-0.671756,-0.056885,-0.983887,-0.127441,0.00,0.00,0.00
6192,10.251908,2.122137,-0.816794,-0.059570,-0.978516,-0.125000,0.00,0.00,0.00
6193,10.427481,2.786260,-0.908397,-0.049805,-0.976074,-0.136230,0.00,0.00,0.00
6194,10.541985,3.541985,-1.045802,-0.047363,-0.979492,-0.136719,0.00,0.00,0.00
6195,10.725191,3.816794,-1.290076,-0.044922,-0.987305,-0.121338,0.00,0.00,0.00
6196,10.648855,4.435115,-1.412214,-0.054932,-0.992432,-0.119629,0.00,0.00,0.00
6197,10.671756,4.503817,-1.595420,-0.048340,-0.998535,-0.120361,0.00,0.00,0.00
6198,10.679389,4.610687,-1.427481,-0.049805,-0.997803,-0.111816,0.00,0.00,0.00
6199,10.633588,4.916031,-1.404580,-0.041748,-0.985107,-0.107666,0.00,0.00,0.00
6200,10.320611,4.977099,-1.450382,-0.042480,-0.982666,-0.115479,0.00,0.00,0.00
6201,10.473282,4.938931,-1.648855,-0.032959,-0.979980,-0.103760,0.00,0.00,0.00
6202,10.671756,5.343511,-1.656489,-0.041504,-0.988770,-0.101074,0.00,0.00,0.00
6203,10.534351,5.335878,-1.664122,-0.041504,-0.986084,-0.116943,0.00,0.00,0.00
6204,10.755725,5.732824,-1.656489,-0.030029,-0.980957,-0.113037,0.00,0.00,0.00
6205,10.877863,6.007634,-1.656489,-0.035156,-0.985352,-0.123535,0.00,0.00,0.00
6206,10.977099,6.320611,-1.732824,-0.043457,-0.982178,-0.114258,0.00,0.00,0.00
6207,10.923664,6.687023,-1.480916,-0.038574,-0.989990,-0.111572,0.00,0.00,0.00
6208,11.290076,7.488550,-1.412214,-0.043945,-0.990479,-0.114990,0.00,0.00,0.00
6209,11.129771,8.106870,-1.549618,-0.039307,-0.991699,-0.099854,0.00,0.00,0.00
6210,10.862595,8.633588,-1.625954,-0.037109,-0.993652,-0.104736,0.00,0.00,0.00
6211,10.656489,9.541985,-1.442748,-0.031982,-0.981934,-0.105469,0.00,0.00,0.00
6212,10.717557,10.122137,-1.267176,-0.030273,-0.986816,-0.095947,0.00,0.00,0.00
6213,10.717557,10.618321,-1.083969,-0.031006,-0.983643,-0.097900,0.00,0.00,0.00
6214,10.656489,10.389313,-1.068702,-0.029297,-0.985840,-0.088867,0.00,0.00,0.00
6215,10.526718,10.541985,-0.816794,-0.025635,-0.989990,-0.088623,0.00,0.00,0.00
6216,10.656489,10.488550,-0.709924,-0.031250,-0.991211,-0.091309,0.00,0.00,0.00
6217,10.740458,10.770992,-0.969466,-0.034668,-0.996826,-0.095215,0.00,0.00,0.00
6218,10.709924,10.503817,-0.725191,-0.034912,-0.987549,-0.099609,0.00,0.00,0.00
6219,10.687023,10.732824,-0.641221,-0.033203,-0.982178,-0.098389,0.00,0.00,0.00
6220,10.717557,10.511450,-0.519084,-0.036377,-0.984619,-0.096924,0.00,0.00,0.00
6221,10.633588,10.419847,-0.671756,-0.045166,-0.979980,-0.088623,0.00,0.00,0.00
6222,10.557252,10.396947,-0.664122,-0.044678,-0.981445,-0.088623,0.00,0.00,0.00
6223,10.221374,10.297710,-0.396947,-0.040039,-0.986084,-0.078125,0.00,0.00,0.00
6224,10.175573,10.129771,-0.312977,-0.042236,-0.986572,-0.075195,0.00,0.00,0.00
6225,10.229008,9.923664,-0.366412,-0.040771,-0.988525,-0.091064,0.00,0.00,0.00
6226,10.083969,9.755725,-0.465649,-0.041748,-0.991943,-0.075439,0.00,0.00,0.00
6227,10.083969,9.450382,-0.503817,-0.036621,-0.981934,-0.078613,0.00,0.00,0.00
6228,10.091603,9.442748,-0.702290,-0.038086,-0.989258,-0.083008,0.00,0.00,0.00
6229,9.992366,9.183206,-0.610687,-0.038574,-0.991943,-0.092773,0.00,0.00,0.00
6230,9.839695,9.183206,-0.748092,-0.041504,-0.989502,-0.084229,0.00,0.00,0.00
6231,9.885496,9.320611,-1.007634,-0.048584,-0.984375,-0.076416,0.00,0.00,0.00
6232,9.725191,9.045802,-1.167939,-0.047363,-0.973389,-0.078125,0.00,0.00,0.00
6233,9.221374,8.877863,-1.206107,-0.054443,-0.969727,-0.070557,0.00,0.00,0.00
6234,9.274809,8.534351,-1.564885,-0.062256,-0.974121,-0.063965,0.00,0.00,0.00
6235,8.671756,7.824427,-2.061069,-0.068848,-0.968994,-0.071533,0.00,0.00,0.00
6236,8.259542,7.114504,-2.526718,-0.072510,-0.967041,-0.059570,0.00,0.00,0.00
6237,8.045802,6.381679,-2.763359,-0.075684,-0.976074,-0.069092,0.00,0.00,0.00
6238,7.763359,5.488550,-3.374046,-0.067627,-0.977539,-0.067383,0.00,0.00,0.00
6239,7.389313,5.000000,-3.778626,-0.071777,-0.980469,-0.062988,0.00,0.00,0.00
6240,7.206107,4.603053,-4.404580,-0.060303,-0.977295,-0.063232,0.00,0.00,0.00
6241,6.923664,4.687023,-4.778626,-0.053955,-0.981689,-0.064209,0.00,0.00,0.00
6242,6.816794,4.480916,-5.320611,-0.061035,-0.984131,-0.063232,0.00,0.00,0.00
6243,6.442748,4.648855,-5.748092,-0.061523,-0.984131,-0.062256,0.00,0.00,0.00
6244,5.977099,4.557252,-6.213740,-0.053467,-0.994385,-0.060791,0.00,0.00,0.00
6245,5.893130,4.954198,-6.763359,-0.067383,-0.990967,-0.062012,0.00,0.00,0.00
6246,5.496183,5.099237,-7.213740,-0.064941,-0.987305,-0.068115,0.00,0.00,0.00
6247,5.007634,5.015267,-7.633588,-0.071289,-0.984863,-0.063721,0.00,0.00,0.00
6248,4.679389,4.610687,-8.641221,-0.072021,-0.982910,-0.055176,0.00,0.00,0.00
6249,4.244275,4.381679,-9.351145,-0.066162,-0.978516,-0.054443,0.00,0.00,0.00
6250,3.961832,3.755725,-9.946565,-0.081787,-0.977783,-0.057861,0.00,0.00,0.00
6251,3.328244,3.412214,-11.198473,-0.074707,-0.979492,-0.045654,0.00,0.00,0.00
6252,2.946565,3.129771,-11.679389,-0.074707,-0.976074,-0.052979,0.00,0.00,0.00
6253,2.572519,3.053435,-12.687023,-0.078613,-0.983154,-0.056885,0.00,0.00,0.00
6254,2.206107,2.633588,-13.656489,-0.078125,-0.982178,-0.054199,0.00,0.00,0.00
6255,1.664122,2.595420,-14.572519,-0.071777,-0.988525,-0.064209,0.00,0.00,0.00
6256,1.297710,2.778626,-15.534351,-0.076416,-0.995117,-0.063721,0.00,0.00,0.00
6257,1.106870,2.687023,-16.251908,-0.075684,-0.992188,-0.059082,0.00,0.00,0.00
6258,0.603053,2.938931,-17.145038,-0.075195,-0.993896,-0.058105,0.00,0.00,0.00
6259,0.122137,2.870229,-18.335878,-0.082031,-0.994385,-0.049316,0.00,0.00,0.00
6260,-0.419847,2.931298,-19.496183,-0.088867,-0.985107,-0.052246,0.00,0.00,0.00
6261,-0.916031,2.755725,-20.671756,-0.089111,-0.977539,-0.047119,0.00,0.00,0.00
6262,-1.625954,2.717557,-22.160305,-0.092285,-0.975830,-0.037354,0.00,0.00,0.00
6263,-2.206107,2.389313,-23.358779,-0.095215,-0.981934,-0.042725,0.00,0.00,0.00
6264,-2.954198,1.778626,-24.549618,-0.095459,-0.991211,-0.037109,0.00,0.00,0.00
6265,-3.778626,1.068702,-25.297710,-0.089355,-1.006348,-0.041504,0.00,0.00,0.00
6266,-4.007634,0.343511,-26.305344,-0.076660,-1.008545,-0.046631,0.00,0.00,0.00
6267,-4.480916,-0.786260,-27.206107,-0.068115,-1.019043,-0.057861,0.00,0.00,0.00
6268,-4.839695,-1.656489,-28.412214,-0.069580,-1.006348,-0.047607,0.00,0.00,0.00
6269,-5.167939,-1.885496,-29.717557,-0.076172,-1.008301,-0.061035,0.00,0.00,0.00
6270,-5.641221,-2.251908,-30.709924,-0.068359,-1.003174,-0.058594,0.00,0.00,0.00
6271,-5.885496,-2.763359,-32.076336,-0.071533,-1.008789,-0.038330,0.00,0.00,0.00
6272,-6.480916,-3.221374,-33.374046,-0.074219,-0.999023,-0.057129,0.00,0.00,0.00
6273,-7.458015,-3.900763,-34.564885,-0.064697,-1.016357,-0.058105,0.00,0.00,0.00
6274,-8.099237,-4.732824,-35.610687,-0.073975,-1.016602,-0.072510,0.00,0.00,0.00
6275,-9.473282,-5.007634,-36.190840,-0.064941,-1.016357,-0.058838,0.00,0.00,0.00
6276,-11.305344,-4.374046,-37.328244,-0.068115,-1.023438,-0.059082,0.00,0.00,0.00
6277,-13.122137,-4.030534,-37.992366,-0.062012,-1.028809,-0.051758,0.00,0.00,0.00
6278,-14.152672,-3.450382,-38.190840,-0.061035,-1.039062,-0.047119,0.00,0.00,0.00
6279,-14.198473,-3.068702,-39.366412,-0.058838,-1.033447,-0.043945,0.00,0.00,0.00
6280,-14.625954,-3.366412,-41.335878,-0.040771,-1.028809,-0.061768,0.00,0.00,0.00
6281,-15.007634,-2.526718,-43.206107,-0.028076,-1.032715,-0.056885,0.00,0.00,0.00
6282,-15.488550,-1.419847,-44.366412,-0.018311,-1.038086,-0.053467,0.00,0.00,0.00
6283,-15.595420,-0.641221,-45.580153,-0.013916,-1.039062,-0.057373,0.00,0.00,0.00
6284,-16.152672,-0.595420,-47.145038,-0.018799,-1.033936,-0.052979,0.00,0.00,0.00
6285,-16.290076,-0.045802,-48.160305,-0.019531,-1.039062,-0.052490,0.00,0.00,0.00
6286,-17.129771,1.381679,-48.916031,-0.029297,-1.044678,-0.058594,0.00,0.00,0.00
6287,-17.610687,3.564885,-49.358779,-0.038330,-1.052490,-0.052246,0.00,0.00,0.00
6288,-17.419847,5.297710,-49.717557,-0.035156,-1.059570,-0.049561,0.00,0.00,0.00
6289,-17.236641,7.610687,-50.465649,-0.037598,-1.087646,-0.045166,0.00,0.00,0.00
6290,-16.931298,9.916031,-51.045802,-0.015137,-1.096436,-0.043701,0.00,0.00,0.00
6291,-17.061069,11.007634,-51.877863,0.006348,-1.100830,-0.034424,0.00,0.00,0.00
6292,-17.297710,11.984733,-52.580153,0.017578,-1.110352,-0.040283,0.00,0.00,0.00
6293,-17.847328,13.809160,-53.351145,0.026855,-1.113770,-0.040771,0.00,0.00,0.00
6294,-18.030534,15.664122,-53.694656,0.019287,-1.106689,-0.027100,0.00,0.00,0.00
6295,-18.083969,17.916031,-54.091603,0.021973,-1.104980,-0.040283,0.00,0.00,0.00
6296,-18.770992,20.038168,-54.351145,0.020996,-1.098877,-0.030518,0.00,0.00,0.00
6297,-19.145038,21.633588,-55.007634,0.019287,-1.090088,-0.024902,0.00,0.00,0.00
6298,-19.923664,21.633588,-55.885496,0.027100,-1.093994,-0.037354,0.00,0.00,0.00
6299,-20.473282,20.656489,-56.511450,0.049805,-1.088379,-0.039795,0.00,0.00,0.00
6300,-20.427481,19.908397,-57.320611,0.050293,-1.093506,-0.052734,0.00,0.00,0.00
6301,-20.328244,19.290076,-58.312977,0.046631,-1.083740,-0.050293,0.00,0.00,0.00
6302,-19.793893,18.137405,-58.977099,0.037109,-1.077637,-0.045410,0.00,0.00,0.00
6303,-19.603053,16.793893,-59.595420,0.030273,-1.072754,-0.050537,0.00,0.00,0.00
6304,-19.328244,15.206107,-59.862595,0.022461,-1.057617,-0.057373,0.00,0.00,0.00
6305,-19.267176,13.305344,-59.160305,-0.001709,-1.050049,-0.036865,0.00,0.00,0.00
6306,-19.267176,11.687023,-58.404580,-0.029053,-1.028320,-0.022461,0.00,0.00,0.00
6307,-18.931298,8.984733,-57.030534,-0.050293,-1.020752,0.004883,0.00,0.00,0.00
6308,-18.427481,5.030534,-55.389313,-0.050049,-1.003662,0.033691,0.00,0.00,0.00
6309,-17.961832,2.251908,-53.702290,-0.047119,-0.995605,0.040283,0.00,0.00,0.00
6310,-16.557252,-1.221374,-51.480916,-0.049072,-0.988281,0.059082,0.00,0.00,0.00
6311,-15.473282,-4.473282,-48.511450,-0.061523,-0.965576,0.070801,0.00,0.00,0.00
6312,-14.259542,-8.442748,-45.053435,-0.077393,-0.954834,0.072266,0.00,0.00,0.00
6313,-13.045802,-11.229008,-41.259542,-0.098389,-0.943115,0.082275,0.00,0.00,0.00
6314,-11.282443,-12.847328,-37.190840,-0.111084,-0.937256,0.104492,0.00,0.00,0.00
6315,-9.290076,-13.786260,-32.488550,-0.114746,-0.927734,0.120850,0.00,0.00,0.00
6316,-7.290076,-14.297710,-27.717557,-0.120605,-0.921387,0.131836,0.00,0.00,0.00
6317,-5.694656,-14.145038,-23.610687,-0.118164,-0.909424,0.135742,0.00,0.00,0.00
6318,-3.671756,-13.916031,-18.442748,-0.120117,-0.899902,0.130615,0.00,0.00,0.00
6319,-1.374046,-13.427481,-12.129771,-0.127930,-0.881836,0.119873,0.00,0.00,0.00
6320,0.824427,-11.763359,-6.114504,-0.135498,-0.881104,0.125977,0.00,0.00,0.00
6321,3.160305,-9.610687,-0.053435,-0.133789,-0.874268,0.128418,0.00,0.00,0.00
6322,5.862595,-7.641221,6.259542,-0.125977,-0.883057,0.134033,0.00,0.00,0.00
6323,8.503817,-4.984733,12.061069,-0.100586,-0.893799,0.120117,0.00,0.00,0.00
6324,11.290076,-2.854962,18.145038,-0.090576,-0.895996,0.109619,0.00,0.00,0.00
6325,14.687023,0.412214,24.541985,-0.113037,-0.898682,0.111572,0.00,0.00,0.00
6326,17.259542,3.099237,29.534351,-0.125977,-0.900879,0.113525,0.00,0.00,0.00
6327,20.083969,6.526718,35.778626,-0.129395,-0.906494,0.111816,0.00,0.00,0.00
6328,22.870229,9.366412,42.038168,-0.121826,-0.919189,0.102051,0.00,0.00,0.00
6329,25.656489,12.656489,47.984733,-0.121582,-0.922607,0.106689,0.00,0.00,0.00
6330,28.122137,16.083969,53.282443,-0.119141,-0.929199,0.099121,0.00,0.00,0.00
6331,30.503817,18.778626,58.580153,-0.103516,-0.935547,0.101807,0.00,0.00,0.00
6332,32.793893,21.702290,63.511450,-0.092041,-0.944824,0.085449,0.00,0.00,0.00
6333,34.977099,24.549618,68.473282,-0.101807,-0.953857,0.093018,0.00,0.00,0.00
6334,36.343511,26.824427,72.358779,-0.104736,-0.959717,0.082764,0.00,0.00,0.00
6335,37.755725,28.908397,76.656489,-0.110840,-0.968018,0.077881,0.00,0.00,0.00
6336,39.480916,30.297710,80.595420,-0.106201,-0.974609,0.062012,0.00,0.00,0.00
6337,40.671756,31.106870,84.404580,-0.112793,-0.974609,0.052246,0.00,0.00,0.00
6338,41.351145,31.534351,87.580153,-0.122314,-0.981445,0.055908,0.00,0.00,0.00
6339,41.793893,31.832061,90.610687,-0.120605,-0.985840,0.049805,0.00,0.00,0.00
6340,42.122137,32.167939,93.068702,-0.116211,-0.992920,0.051270,0.00,0.00,0.00
6341,42.076336,32.198473,95.496183,-0.114502,-1.002441,0.043213,0.00,0.00,0.00
6342,42.145038,31.992366,97.442748,-0.114014,-1.016113,0.037598,0.00,0.00,0.00
6343,42.015267,31.931298,98.885496,-0.109131,-1.027588,0.042236,0.00,0.00,0.00
6344,41.786260,31.229008,100.198473,-0.113037,-1.039551,0.035400,0.00,0.00,0.00
6345,41.580153,30.320611,101.335878,-0.112305,-1.046875,0.025146,0.00,0.00,0.00
6346,41.473282,29.358779,102.396947,-0.104736,-1.056641,0.019531,0.00,0.00,0.00
6347,41.152672,28.053435,103.030534,-0.102051,-1.065918,0.014404,0.00,0.00,0.00
6348,40.954198,26.114504,103.442748,-0.101074,-1.078613,0.006348,0.00,0.00,0.00
6349,41.076336,24.152672,103.832061,-0.113281,-1.086914,0.013672,0.00,0.00,0.00
6350,40.687023,21.923664,103.687023,-0.117432,-1.092529,0.022461,0.00,0.00,0.00
6351,40.740458,19.488550,103.473282,-0.113037,-1.096436,-0.000488,0.00,0.00,0.00
6352,40.473282,16.946565,103.274809,-0.117920,-1.097412,0.005371,0.00,0.00,0.00
6353,40.389313,13.496183,102.977099,-0.129639,-1.093506,0.006348,0.00,0.00,0.00
6354,40.244275,11.938931,102.503817,-0.085938,-1.092285,0.009521,0.00,0.00,0.00
6355,40.045802,11.587786,102.160305,-0.060547,-1.087891,0.004639,0.00,0.00,0.00
6356,39.824427,10.465649,102.213740,-0.053223,-1.087158,-0.012207,0.00,0.00,0.00
6357,39.992366,10.618321,101.786260,-0.050781,-1.075439,-0.010498,0.00,0.00,0.00
6358,39.717557,10.992366,101.404580,-0.049561,-1.073486,-0.007324,0.00,0.00,0.00
6359,39.709924,10.786260,100.748092,-0.042725,-1.062500,-0.029297,0.00,0.00,0.00
6360,39.511450,10.305344,99.877863,-0.028076,-1.057373,-0.020752,0.00,0.00,0.00
6361,39.022901,9.549618,99.282443,-0.033203,-1.045654,-0.023193,0.00,0.00,0.00
6362,38.641221,8.396947,98.137405,-0.041748,-1.028809,-0.033691,0.00,0.00,0.00
6363,37.954198,7.435115,96.473282,-0.038330,-1.020996,-0.038574,0.00,0.00,0.00
6364,37.038168,5.847328,95.000000,-0.028564,-1.022461,-0.027588,0.00,0.00,0.00
6365,35.992366,3.732824,93.816794,-0.030029,-1.021729,-0.042480,0.00,0.00,0.00
6366,35.694656,1.793893,92.190840,-0.032227,-1.017822,-0.041504,0.00,0.00,0.00
6367,35.053435,1.221374,90.236641,-0.037109,-1.013916,-0.053223,0.00,0.00,0.00
6368,34.480916,1.274809,89.152672,-0.045166,-1.021484,-0.043213,0.00,0.00,0.00
6369,34.183206,1.335878,87.564885,-0.041504,-1.019775,-0.054199,0.00,0.00,0.00
6370,33.824427,0.618321,85.610687,-0.058838,-1.019775,-0.047119,0.00,0.00,0.00
6371,32.473282,1.351145,84.022901,-0.047363,-1.025391,-0.041504,0.00,0.00,0.00
6372,31.732824,1.343511,82.610687,-0.045898,-1.034180,-0.034424,0.00,0.00,0.00
6373,30.961832,1.893130,80.519084,-0.047852,-1.026123,-0.033447,0.00,0.00,0.00
