Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
1050,0.09924,-0.03817,-0.16031,0.08545,-0.07983,0.98950,0.00,0.00,0.00
1051,0.30534,-0.20611,-0.05344,0.08594,-0.06104,0.99341,0.00,0.00,0.00
1052,-0.04580,-0.25954,-0.17557,0.08398,-0.07642,0.99268,0.00,0.00,0.00
1053,0.16794,-0.40458,-0.10687,0.08545,-0.06812,0.98682,0.00,0.00,0.00
1054,0.16031,-0.20611,-0.13740,0.08862,-0.06689,0.98437,0.00,0.00,0.00
1055,0.04580,-0.22137,-0.08397,0.09326,-0.07397,0.98828,0.00,0.00,0.00
1056,-0.12214,-0.00763,-0.19084,0.08789,-0.07104,0.98706,0.00,0.00,0.00
1057,-0.12977,-0.12977,0.03817,0.08813,-0.06958,0.99219,0.00,0.00,0.00
1058,0.02290,0.01527,-0.04580,0.08911,-0.06372,0.98608,0.00,0.00,0.00
1059,-0.05344,-0.01527,-0.24427,0.08716,-0.07202,0.99585,0.00,0.00,0.00
1060,-0.13740,-0.01527,-0.03053,0.08789,-0.06714,0.98706,0.00,0.00,0.00
1061,0.00000,0.12977,-0.15267,0.08496,-0.07544,0.98535,0.00,0.00,0.00
1062,0.09924,0.00763,-0.19847,0.08667,-0.06958,0.99512,0.00,0.00,0.00
1063,0.02290,0.13740,-0.00763,0.09131,-0.07080,0.98853,0.00,0.00,0.00
1064,0.09924,-0.03053,-0.15267,0.08569,-0.07544,0.98877,0.00,0.00,0.00
1065,-0.12214,0.12214,-0.07634,0.09448,-0.07202,0.99243,0.00,0.00,0.00
1066,0.08397,0.05344,-0.30534,0.08911,-0.06787,0.98535,0.00,0.00,0.00
1067,-0.08397,0.08397,-0.19847,0.09033,-0.07227,0.99390,0.00,0.00,0.00
1068,0.20611,0.50382,-0.29771,0.09399,-0.07495,0.98730,0.00,0.00,0.00
1069,0.16031,0.12977,-0.22137,0.09033,-0.07300,0.99341,0.00,0.00,0.00
1070,0.12977,0.50382,-0.19084,0.08350,-0.06909,0.99316,0.00,0.00,0.00
1071,-0.09924,0.42748,-0.23664,0.08618,-0.07544,0.99365,0.00,0.00,0.00
1072,0.25191,0.31298,-0.13740,0.08813,-0.06641,0.98682,0.00,0.00,0.00
1073,0.22137,0.09924,-0.17557,0.08667,-0.07690,0.99243,0.00,0.00,0.00
1074,0.80153,-0.15267,-0.06870,0.08789,-0.07715,0.98608,0.00,0.00,0.00
1075,0.80916,-0.14504,-0.10687,0.08594,-0.06982,0.99097,0.00,0.00,0.00
1076,0.83206,-0.51908,0.03817,0.09180,-0.07910,0.99316,0.00,0.00,0.00
1077,1.18321,-0.35878,-0.18321,0.09131,-0.06738,0.99121,0.00,0.00,0.00
1078,0.92366,-0.22901,-0.01527,0.08716,-0.06836,0.99683,0.00,0.00,0.00
1079,0.87023,-0.50382,-0.02290,0.09619,-0.07104,0.98462,0.00,0.00,0.00
1080,0.46565,-0.14504,0.00000,0.09082,-0.06519,0.99170,0.00,0.00,0.00
1081,0.71756,-0.03817,0.10687,0.08716,-0.06812,0.98535,0.00,0.00,0.00
1082,0.45038,-0.58779,-0.06870,0.08447,-0.07104,0.98877,0.00,0.00,0.00
1083,0.39695,-0.22901,-0.05344,0.08789,-0.07104,0.99146,0.00,0.00,0.00
1084,0.75573,-0.25191,-0.22137,0.08643,-0.06421,0.98267,0.00,0.00,0.00
1085,0.79389,0.09924,0.04580,0.08838,-0.07007,0.99316,0.00,0.00,0.00
1086,0.56489,-0.30534,-0.06107,0.08667,-0.07129,0.98706,0.00,0.00,0.00
1087,0.60305,-0.41221,-0.01527,0.08936,-0.06958,0.98267,0.00,0.00,0.00
1088,0.34351,-0.10687,-0.06870,0.08838,-0.06665,0.98413,0.00,0.00,0.00
1089,0.09924,-0.44275,-0.05344,0.09277,-0.06641,0.98486,0.00,0.00,0.00
1090,0.09924,-0.12214,-0.20611,0.09326,-0.07300,0.97974,0.00,0.00,0.00
1091,-0.00763,0.27481,-0.16794,0.08716,-0.06079,0.99243,0.00,0.00,0.00
1092,-0.16794,0.11450,-0.21374,0.08667,-0.07446,0.98828,0.00,0.00,0.00
1093,-0.34351,0.24427,-0.22137,0.09180,-0.06787,0.99561,0.00,0.00,0.00
1094,-0.19847,-0.01527,-0.33588,0.08667,-0.06616,0.99512,0.00,0.00,0.00
1095,-0.29008,0.10687,-0.06870,0.08911,-0.06934,0.99609,0.00,0.00,0.00
1096,0.10687,-0.18321,-0.16794,0.08521,-0.07764,0.99707,0.00,0.00,0.00
1097,-0.32061,-0.04580,-0.13740,0.10107,-0.06860,0.97900,0.00,0.00,0.00
1098,-0.19847,0.04580,-0.03053,0.08691,-0.06934,0.98828,0.00,0.00,0.00
1099,-0.21374,-0.08397,-0.19847,0.09399,-0.07129,0.98560,0.00,0.00,0.00
1100,-0.24427,0.57252,-0.02290,0.09839,-0.06494,0.97949,0.00,0.00,0.00
1101,-0.25954,0.58015,0.07634,0.08496,-0.06445,0.98877,0.00,0.00,0.00
1102,-0.18321,1.03817,-0.12214,0.09790,-0.07495,0.96924,0.00,0.00,0.00
1103,-0.80916,3.07634,0.00000,0.11133,-0.04712,0.94995,0.00,0.00,0.00
1104,-2.16794,2.93130,0.41221,0.00195,-0.10742,1.06763,0.00,0.00,0.00
1105,-0.14504,1.05344,0.28244,0.11646,-0.05884,0.97656,0.00,0.00,0.00
1106,0.00000,1.38931,0.30534,0.08301,-0.05542,0.99707,0.00,0.00,0.00
1107,-0.30534,0.89313,0.25191,0.08008,-0.07446,0.98657,0.00,0.00,0.00
1108,-0.18321,1.27481,0.21374,0.08667,-0.07617,0.98828,0.00,0.00,0.00
1109,0.06107,1.80153,0.13740,0.08838,-0.06567,0.98950,0.00,0.00,0.00
1110,-0.70229,1.06107,0.26718,0.08496,-0.06592,0.97974,0.00,0.00,0.00
1111,-0.33588,2.12214,0.35115,0.08643,-0.08032,0.99243,0.00,0.00,0.00
1112,-0.27481,1.10687,0.19084,0.07251,-0.06470,1.00562,0.00,0.00,0.00
1113,-0.47328,1.08397,0.38931,0.08984,-0.07080,0.98755,0.00,0.00,0.00
1114,0.05344,0.78626,0.38168,0.08643,-0.07593,0.98706,0.00,0.00,0.00
1115,-0.22901,0.74046,0.39695,0.09424,-0.06030,0.98560,0.00,0.00,0.00
1116,-0.80153,0.29008,0.32824,0.07886,-0.06177,1.00464,0.00,0.00,0.00
1117,-1.25954,-0.14504,0.37405,0.08301,-0.07178,1.00122,0.00,0.00,0.00
1118,-0.93130,-0.43511,0.35115,0.07300,-0.08008,1.01074,0.00,0.00,0.00
1119,-0.61832,-1.25191,0.16031,0.08350,-0.07031,1.00732,0.00,0.00,0.00
1120,-0.22137,-1.48092,0.19084,0.08643,-0.08228,0.98389,0.00,0.00,0.00
1121,-0.00763,-1.38931,0.32824,0.09448,-0.06641,0.99121,0.00,0.00,0.00
1122,0.09160,-1.49618,0.06107,0.09692,-0.07178,0.98877,0.00,0.00,0.00
1123,0.30534,-1.09160,0.09924,0.08301,-0.07104,0.98926,0.00,0.00,0.00
1124,0.67939,-0.99237,-0.06107,0.08325,-0.08472,0.99707,0.00,0.00,0.00
1125,1.06870,-1.29008,-0.06107,0.09204,-0.07568,0.99438,0.00,0.00,0.00
1126,1.36641,-1.59542,0.00000,0.08496,-0.07886,0.99194,0.00,0.00,0.00
1127,1.41985,-1.22137,-0.08397,0.08984,-0.07104,0.99414,0.00,0.00,0.00
1128,1.09160,-1.10687,-0.17557,0.08228,-0.06787,1.00000,0.00,0.00,0.00
1129,1.21374,-1.19084,-0.24427,0.08813,-0.07715,0.99561,0.00,0.00,0.00
1130,1.52672,-1.49618,-0.15267,0.07983,-0.07397,1.00635,0.00,0.00,0.00
1131,1.67939,-2.06870,-0.39695,0.08325,-0.07739,0.99438,0.00,0.00,0.00
1132,1.77863,-2.29008,-0.16794,0.09326,-0.07324,0.99268,0.00,0.00,0.00
1133,1.56489,-1.91603,-0.61832,0.09473,-0.06812,0.98779,0.00,0.00,0.00
1134,1.48092,-1.47328,-0.46565,0.08691,-0.06641,0.97974,0.00,0.00,0.00
1135,1.16031,-1.65649,-0.56489,0.08374,-0.06714,0.98364,0.00,0.00,0.00
1136,1.25954,-1.48092,-0.50382,0.09082,-0.06836,0.99219,0.00,0.00,0.00
1137,1.14504,-1.56489,-0.58015,0.08838,-0.06177,0.99976,0.00,0.00,0.00
1138,1.25191,-1.91603,-0.66412,0.08374,-0.06738,0.99976,0.00,0.00,0.00
1139,0.96947,-1.75573,-0.52672,0.09473,-0.06738,0.98193,0.00,0.00,0.00
1140,1.41221,-1.77099,-0.67176,0.08374,-0.06787,0.99390,0.00,0.00,0.00
1141,1.27481,-2.19847,-0.66412,0.08936,-0.07007,0.98071,0.00,0.00,0.00
1142,1.80916,-1.40458,-0.62595,0.09253,-0.07324,0.98950,0.00,0.00,0.00
1143,2.13740,-2.12977,-0.65649,0.09009,-0.07178,0.98853,0.00,0.00,0.00
1144,2.47328,-2.09160,-0.60305,0.09546,-0.07568,0.97925,0.00,0.00,0.00
1145,2.29008,-2.05344,-0.48855,0.09204,-0.06372,0.98853,0.00,0.00,0.00
1146,2.10687,-1.99237,-0.48855,0.09863,-0.06372,0.96997,0.00,0.00,0.00
1147,1.96947,-1.20611,-0.66412,0.09570,-0.06470,0.98389,0.00,0.00,0.00
1148,2.14504,-1.26718,-0.57252,0.09766,-0.07104,0.98584,0.00,0.00,0.00
1149,2.63359,-0.87023,-0.64885,0.09570,-0.06616,0.97974,0.00,0.00,0.00
1150,2.52672,-0.77099,-0.57252,0.09570,-0.06323,0.99634,0.00,0.00,0.00
1151,2.61832,-0.93893,-0.42748,0.09155,-0.06250,0.98047,0.00,0.00,0.00
1152,2.39695,-0.55725,-0.48092,0.09595,-0.06104,0.98511,0.00,0.00,0.00
1153,2.48092,-0.76336,-0.29008,0.09644,-0.06470,0.98779,0.00,0.00,0.00
1154,2.00763,0.21374,-0.48855,0.10498,-0.05225,0.97339,0.00,0.00,0.00
1155,2.61832,0.95420,-0.46565,0.09668,-0.06055,0.98633,0.00,0.00,0.00
1156,2.29771,1.40458,-0.45038,0.10010,-0.05591,0.97949,0.00,0.00,0.00
1157,2.00000,2.41221,-0.36641,0.10864,-0.05640,0.98291,0.00,0.00,0.00
1158,2.25191,1.82443,-0.59542,0.08447,-0.05688,0.99512,0.00,0.00,0.00
1159,1.87786,2.51145,-0.61832,0.09839,-0.05371,0.97192,0.00,0.00,0.00
1160,2.29771,3.19084,-0.71756,0.09399,-0.06128,0.97876,0.00,0.00,0.00
1161,2.53435,3.54198,-0.74046,0.09131,-0.06299,0.98999,0.00,0.00,0.00
1162,2.29008,3.83206,-0.64885,0.09619,-0.06226,0.98975,0.00,0.00,0.00
1163,2.58779,4.54962,-0.61069,0.09766,-0.06519,0.98608,0.00,0.00,0.00
1164,2.89313,4.80153,-0.41221,0.09424,-0.06787,0.97998,0.00,0.00,0.00
1165,3.40458,6.36641,-0.69466,0.11060,-0.05469,0.95483,0.00,0.00,0.00
1166,3.89313,7.27481,-0.72519,0.08911,-0.05737,0.98975,0.00,0.00,0.00
1167,3.83969,7.77863,-0.90076,0.10059,-0.04736,0.97583,0.00,0.00,0.00
1168,4.03053,8.46565,-0.78626,0.08130,-0.06348,0.98950,0.00,0.00,0.00
1169,3.91603,7.92366,-0.93893,0.08521,-0.04883,0.99194,0.00,0.00,0.00
1170,3.81679,8.83969,-1.07634,0.08765,-0.05786,0.97607,0.00,0.00,0.00
1171,2.86260,7.13740,-0.90840,0.06470,-0.05078,1.04199,0.00,0.00,0.00
1172,2.83969,7.69466,-0.90076,0.10522,-0.05493,0.93970,0.00,0.00,0.00
1173,2.80916,8.69466,-0.36641,0.04443,-0.03418,1.03906,0.00,0.00,0.00
1174,2.45038,4.48092,-0.70992,0.06250,-0.03931,0.99829,0.00,0.00,0.00
1175,2.38931,4.60305,-0.38931,0.07959,-0.05249,0.98584,0.00,0.00,0.00
1176,1.88550,4.25191,-0.34351,0.08447,-0.05054,1.01001,0.00,0.00,0.00
1177,1.48092,4.93130,-1.09924,0.08521,-0.06372,0.97583,0.00,0.00,0.00
1178,2.33588,7.69466,-1.21374,0.10425,-0.05835,0.95776,0.00,0.00,0.00
1179,2.87786,9.70992,-0.89313,0.08813,-0.06372,0.96704,0.00,0.00,0.00
1180,3.43511,11.30534,-0.64885,0.08032,-0.05054,0.99097,0.00,0.00,0.00
1181,3.96947,12.57252,-0.62595,0.08667,-0.05811,0.98877,0.00,0.00,0.00
1182,5.14504,13.84733,0.00000,0.08838,-0.04980,0.97290,0.00,0.00,0.00
1183,5.74046,15.12977,0.41985,0.08496,-0.05615,0.97900,0.00,0.00,0.00
1184,5.97710,18.44275,0.81679,0.08105,-0.05078,0.96899,0.00,0.00,0.00
1185,7.13740,22.00000,1.06107,0.09204,-0.05078,0.94629,0.00,0.00,0.00
1186,7.77863,25.42748,0.64885,0.08740,-0.03223,0.95264,0.00,0.00,0.00
1187,8.16030,32.22137,0.51145,0.10815,-0.04663,0.93164,0.00,0.00,0.00
1188,9.33588,36.96947,2.40458,0.07373,-0.01660,0.94507,0.00,0.00,0.00
1189,9.86260,42.59542,2.53435,0.10278,-0.05396,0.91577,0.00,0.00,0.00
1190,11.38931,48.48855,3.34351,0.08130,-0.04492,0.94165,0.00,0.00,0.00
1191,12.41221,53.75572,4.22901,0.07349,-0.06812,0.96973,0.00,0.00,0.00
1192,15.41221,61.19847,4.25191,0.11548,-0.12036,0.91724,0.00,0.00,0.00
1193,17.96947,70.51908,6.82443,0.04492,-0.05835,0.97412,0.00,0.00,0.00
1194,24.09160,83.70993,4.74046,0.12646,-0.07617,0.85400,0.00,0.00,0.00
1195,28.11450,88.90840,3.93893,0.00098,-0.03320,0.97754,0.00,0.00,0.00
1196,30.10687,94.70230,3.12977,0.01587,-0.05298,0.92871,0.00,0.00,0.00
1197,33.55725,104.64886,1.95420,0.03418,-0.07642,0.93945,0.00,0.00,0.00
1198,37.41221,115.68702,1.09924,-0.00562,-0.04419,0.94287,0.00,0.00,0.00
1199,39.09160,121.96947,-0.48092,-0.03833,-0.01440,0.99268,0.00,0.00,0.00
1200,41.40458,129.74046,-4.29771,-0.02051,-0.05737,1.00122,0.00,0.00,0.00
1201,47.87023,141.94656,-6.70992,-0.00610,0.02051,0.89746,0.00,0.00,0.00
1202,48.38168,157.75572,-10.01527,-0.05786,-0.02686,0.93164,0.00,0.00,0.00
1203,54.53435,173.15266,-20.41985,-0.12158,-0.14014,0.92651,0.00,0.00,0.00
1204,60.57252,190.85496,-31.22901,-0.04468,-0.01929,0.92139,0.00,0.00,0.00
1205,63.25191,214.92366,-39.09160,-0.10571,-0.00586,0.91650,0.00,0.00,0.00
1206,69.35878,241.41984,-47.41984,-0.10693,-0.06787,0.88892,0.00,0.00,0.00
1207,80.88550,250.12977,-54.96183,-0.06885,-0.06177,0.91406,0.00,0.00,0.00
1208,95.58016,250.12977,-64.20611,-0.10742,-0.10083,0.83911,0.00,0.00,0.00
1209,112.03817,250.12977,-73.98474,-0.20337,-0.05566,0.80347,0.00,0.00,0.00
1210,123.70230,250.12977,-82.25191,-0.24829,0.01758,0.79053,0.00,0.00,0.00
1211,137.64884,250.12977,-94.45802,-0.31445,-0.05688,0.58765,0.00,0.00,0.00
1212,148.30534,250.12977,-101.21374,-0.33130,-0.05249,0.66553,0.00,0.00,0.00
1213,155.96946,250.12977,-103.66413,-0.44092,0.02539,0.79541,0.00,0.00,0.00
1214,143.77862,250.12977,-105.12977,-0.76465,0.24951,1.16699,0.00,0.00,0.00
1215,97.32825,250.12977,-106.87786,-0.93213,0.52417,1.99994,0.00,0.00,0.00
1216,32.17557,250.12977,-106.22901,-1.12476,0.76440,1.99994,0.00,0.00,0.00
1217,-22.25954,158.16030,-84.51908,-1.26855,0.99072,1.99994,0.00,0.00,0.00
1218,-61.60305,-0.35115,-59.29008,-0.97046,0.86816,1.99994,0.00,0.00,0.00
1219,-90.74046,-97.33588,-44.49618,-0.35376,0.61743,1.99994,0.00,0.00,0.00
1220,-101.43511,-148.16793,-31.21374,-0.17163,0.49878,1.84741,0.00,0.00,0.00
1221,-108.50382,-175.12977,-21.29008,-0.02271,0.32227,1.08813,0.00,0.00,0.00
1222,-115.69466,-173.31297,-18.80916,0.09375,0.17285,0.55249,0.00,0.00,0.00
1223,-115.16794,-154.99237,-17.98473,0.15063,0.08838,0.25537,0.00,0.00,0.00
1224,-107.01527,-137.50381,-17.41222,0.06128,-0.00903,0.28345,0.00,0.00,0.00
1225,-95.26718,-134.33587,-20.60305,-0.01294,-0.06836,0.40210,0.00,0.00,0.00
1226,-78.18321,-133.56488,-24.46565,0.01050,-0.10254,0.55762,0.00,0.00,0.00
1227,-55.64885,-136.08396,-26.61832,-0.03540,-0.03027,0.83398,0.00,0.00,0.00
1228,-37.96947,-154.48091,-25.74046,-0.18457,0.09473,1.16772,0.00,0.00,0.00
1229,-32.63359,-178.59541,-22.58015,-0.25098,0.21851,1.27515,0.00,0.00,0.00
1230,-34.93893,-204.18321,-16.02290,-0.27026,0.30127,1.28174,0.00,0.00,0.00
1231,-39.83969,-224.14503,-8.37405,-0.29395,0.33081,1.24194,0.00,0.00,0.00
1232,-40.95420,-239.17556,-0.67939,-0.34473,0.27441,1.21167,0.00,0.00,0.00
1233,-38.88550,-250.13740,4.93130,-0.40283,0.20532,1.20386,0.00,0.00,0.00
1234,-36.59542,-250.13740,7.42748,-0.46387,0.10400,1.17212,0.00,0.00,0.00
1235,-31.18321,-250.13740,5.12214,-0.49072,-0.02808,1.07324,0.00,0.00,0.00
1236,-22.87786,-250.13740,-0.81679,-0.49341,-0.13428,0.96729,0.00,0.00,0.00
1237,-13.58779,-250.13740,-8.44275,-0.48804,-0.21216,0.92187,0.00,0.00,0.00
1238,-3.90076,-250.13740,-17.33588,-0.53442,-0.20923,0.95923,0.00,0.00,0.00
1239,3.82443,-250.13740,-24.07634,-0.53809,-0.12476,0.99829,0.00,0.00,0.00
1240,7.97710,-250.13740,-23.59542,-0.58545,0.09009,1.10449,0.00,0.00,0.00
1241,5.48092,-247.49618,-15.67176,-0.67432,0.37280,1.18677,0.00,0.00,0.00
1242,0.64885,-244.07633,0.89313,-0.67773,0.54077,1.13647,0.00,0.00,0.00
1243,2.32824,-233.22900,20.19847,-0.63989,0.55322,1.03125,0.00,0.00,0.00
1244,11.77099,-214.19847,38.81679,-0.56567,0.52490,1.00806,0.00,0.00,0.00
1245,27.91603,-196.93130,56.12977,-0.61914,0.43726,1.20532,0.00,0.00,0.00
1246,41.78626,-191.68702,70.24428,-0.70679,0.40723,1.36694,0.00,0.00,0.00
1247,50.70992,-192.18321,83.67939,-0.72412,0.32593,1.44653,0.00,0.00,0.00
1248,55.11450,-191.03816,91.52672,-0.71851,0.15552,1.43433,0.00,0.00,0.00
1249,52.58779,-188.44274,95.96183,-0.71973,-0.01660,1.39331,0.00,0.00,0.00
1250,46.71755,-184.47328,94.80153,-0.69189,-0.17358,1.22778,0.00,0.00,0.00
1251,37.08397,-171.77862,89.36641,-0.62207,-0.28906,1.05151,0.00,0.00,0.00
1252,26.21374,-153.13740,82.51145,-0.57837,-0.40063,1.01733,0.00,0.00,0.00
1253,16.22901,-139.75572,72.00764,-0.62500,-0.43921,1.09570,0.00,0.00,0.00
1254,6.19084,-130.81678,61.64885,-0.61548,-0.42383,1.13428,0.00,0.00,0.00
1255,-4.25954,-121.70993,51.56488,-0.63330,-0.32300,1.16211,0.00,0.00,0.00
1256,-17.47328,-116.10688,43.76336,-0.62598,-0.19165,1.14551,0.00,0.00,0.00
1257,-22.48855,-100.28244,38.36641,-0.51416,-0.13037,1.14307,0.00,0.00,0.00
1258,-15.02290,-100.09924,37.25191,-0.72900,-0.05542,1.48169,0.00,0.00,0.00
1259,-10.95420,-119.29008,38.23664,-0.76270,0.06909,1.44995,0.00,0.00,0.00
1260,-10.48855,-124.32061,38.34351,-0.61499,0.05127,1.06689,0.00,0.00,0.00
1261,-9.58015,-118.61069,34.58779,-0.65967,-0.07642,0.79297,0.00,0.00,0.00
1262,-1.51908,-106.45038,26.48092,-0.63354,-0.22681,0.49829,0.00,0.00,0.00
1263,8.70229,-84.55725,15.32061,-0.56201,-0.34326,0.34424,0.00,0.00,0.00
1264,21.60305,-60.05344,2.50382,-0.60254,-0.36523,0.40308,0.00,0.00,0.00
1265,27.91603,-44.36641,-9.54198,-0.64160,-0.32983,0.53564,0.00,0.00,0.00
1266,26.11450,-33.06870,-20.10687,-0.64453,-0.27197,0.60254,0.00,0.00,0.00
1267,16.36641,-23.36641,-28.17557,-0.60767,-0.22339,0.56787,0.00,0.00,0.00
1268,4.09160,-9.80916,-35.31298,-0.55151,-0.17822,0.48267,0.00,0.00,0.00
1269,-3.69466,8.13740,-39.75572,-0.46729,-0.12354,0.43066,0.00,0.00,0.00
1270,19.69466,40.36641,-7.29008,-0.98535,1.37183,-0.62158,0.00,0.00,0.00
1271,-79.06871,87.63359,9.23664,1.04175,0.51660,0.09180,0.00,0.00,0.00
1272,-60.97710,105.10688,3.54962,0.93506,-0.23926,0.64331,0.00,0.00,0.00
1273,-7.93130,132.22900,15.05344,0.60669,0.26831,0.52686,0.00,0.00,0.00
1274,9.22137,156.99237,28.77099,0.26831,0.30591,0.47168,0.00,0.00,0.00
1275,9.03053,158.14503,34.70992,0.05762,0.08154,0.83154,0.00,0.00,0.00
1276,1.50382,155.16030,32.59542,0.31396,-0.13647,0.92407,0.00,0.00,0.00
1277,-17.32061,165.87786,24.88550,0.01001,-0.42163,1.27344,0.00,0.00,0.00
1278,-17.47328,126.99237,15.46565,-0.28833,-0.61475,1.58472,0.00,0.00,0.00
1279,-5.89313,97.96183,5.25191,-0.01685,-0.47900,1.34229,0.00,0.00,0.00
1280,-4.40458,95.93130,3.42748,0.17944,-0.11499,0.96411,0.00,0.00,0.00
1281,-2.81679,113.06107,3.55725,0.27100,-0.05835,0.90869,0.00,0.00,0.00
1282,13.73282,128.03816,7.17557,0.12109,0.04761,1.41211,0.00,0.00,0.00
1283,-8.94656,104.69466,13.40458,-0.21021,0.20020,1.99994,0.00,0.00,0.00
1284,-50.49618,32.73283,6.32061,-0.67090,-0.17285,1.99994,0.00,0.00,0.00
1285,-23.83206,-32.07633,1.15267,-0.17847,-0.45142,1.50098,0.00,0.00,0.00
1286,-10.89313,-13.90076,1.30534,0.41797,-0.15063,0.33887,0.00,0.00,0.00
1287,-6.67176,13.63359,1.74046,0.24438,-0.07544,0.84033,0.00,0.00,0.00
1288,-9.09924,6.45038,1.32061,-0.03076,-0.06738,1.34888,0.00,0.00,0.00
1289,-9.82443,-7.80916,1.00000,0.06519,-0.10645,1.11230,0.00,0.00,0.00
1290,-8.53435,-0.11450,1.44275,0.22583,-0.09814,0.81641,0.00,0.00,0.00
1291,-7.61832,8.03053,2.02290,0.14673,-0.08960,0.96143,0.00,0.00,0.00
1292,-7.35878,5.09924,1.49618,0.06348,-0.12231,1.08643,0.00,0.00,0.00
1293,-6.64122,1.58779,0.96183,0.10767,-0.09619,1.01855,0.00,0.00,0.00
1294,-6.46565,3.11450,1.12977,0.12866,-0.10278,0.97607,0.00,0.00,0.00
1295,-5.36641,4.33588,1.02290,0.12329,-0.12256,0.97827,0.00,0.00,0.00
1296,-3.43511,5.14504,0.48855,0.10937,-0.12354,1.00781,0.00,0.00,0.00
1297,-2.00000,3.22137,0.14504,0.08398,-0.11035,1.02148,0.00,0.00,0.00
1298,-1.26718,1.68702,0.00000,0.10693,-0.10205,0.99927,0.00,0.00,0.00
1299,0.77099,1.41985,0.33588,0.09473,-0.15063,1.00879,0.00,0.00,0.00
1300,4.36641,-0.02290,0.03817,0.10449,-0.13452,0.97754,0.00,0.00,0.00
1301,5.16794,0.80916,0.35115,0.11816,-0.09912,0.96948,0.00,0.00,0.00
1302,4.09924,0.48092,0.35115,0.09204,-0.07886,1.01636,0.00,0.00,0.00
1303,1.97710,-0.40458,0.32061,0.11914,-0.07202,0.99561,0.00,0.00,0.00
1304,0.28244,1.20611,0.48855,0.11572,-0.08276,0.97583,0.00,0.00,0.00
1305,-1.57252,1.72519,0.61069,0.10474,-0.07959,0.99561,0.00,0.00,0.00
1306,-3.36641,1.60305,0.77099,0.10596,-0.07349,1.02148,0.00,0.00,0.00
1307,-5.78626,-0.12214,0.92366,0.06470,-0.09253,1.05835,0.00,0.00,0.00
1308,-6.00000,-2.74809,1.00763,0.10400,-0.09302,0.98901,0.00,0.00,0.00
1309,-6.75573,-1.09160,0.96183,0.12891,-0.08813,0.96362,0.00,0.00,0.00
1310,-4.87786,-0.27481,1.06870,0.10425,-0.13281,0.97632,0.00,0.00,0.00
1311,-3.83969,0.01527,1.09160,0.11719,-0.10278,0.97388,0.00,0.00,0.00
1312,-4.36641,0.38931,0.84733,0.09692,-0.10742,0.98511,0.00,0.00,0.00
1313,-3.86260,0.13740,0.77099,0.10669,-0.11743,1.00366,0.00,0.00,0.00
1314,-3.69466,-0.51145,0.96183,0.11206,-0.12109,0.98145,0.00,0.00,0.00
1315,-2.26718,1.90840,0.69466,0.13647,-0.11475,0.97583,0.00,0.00,0.00
1316,-2.75573,2.79389,0.31298,0.11060,-0.10986,0.99146,0.00,0.00,0.00
1317,-2.07634,3.12214,0.16031,0.11157,-0.10205,0.98096,0.00,0.00,0.00
1318,-3.09924,2.67176,-0.14504,0.10303,-0.09766,0.99292,0.00,0.00,0.00
1319,-3.22137,4.38931,-0.17557,0.12988,-0.11108,0.97314,0.00,0.00,0.00
1320,-2.98473,5.67939,-0.84733,0.11108,-0.11890,0.96680,0.00,0.00,0.00
1321,-3.19084,6.30534,-0.64885,0.11157,-0.10498,0.97168,0.00,0.00,0.00
1322,-3.98473,6.58015,-0.83206,0.10278,-0.08813,0.99023,0.00,0.00,0.00
1323,-4.44275,5.46565,-1.00000,0.09473,-0.10669,0.99609,0.00,0.00,0.00
1324,-4.97710,4.47328,-0.64885,0.07837,-0.11206,1.00977,0.00,0.00,0.00
1325,-3.76336,3.62595,-0.76336,0.11084,-0.13477,0.95337,0.00,0.00,0.00
1326,-1.91603,5.58779,-0.74809,0.12183,-0.11401,0.95776,0.00,0.00,0.00
1327,-1.87786,5.95420,-0.75573,0.09009,-0.12280,0.97314,0.00,0.00,0.00
1328,-0.21374,4.99237,-0.72519,0.09058,-0.13818,0.99194,0.00,0.00,0.00
1329,1.76336,5.03817,-0.77863,0.10498,-0.14404,0.96729,0.00,0.00,0.00
1330,4.19084,4.98473,-0.89313,0.09888,-0.16187,0.95312,0.00,0.00,0.00
1331,8.31298,5.51145,-1.24427,0.10156,-0.16821,0.95630,0.00,0.00,0.00
1332,10.51908,5.28244,-1.29008,0.09546,-0.12329,0.98071,0.00,0.00,0.00
1333,10.56488,4.45038,-1.20611,0.07788,-0.09961,1.01172,0.00,0.00,0.00
1334,10.69466,3.70229,-1.01527,0.09033,-0.11230,0.98315,0.00,0.00,0.00
1335,11.71756,2.96947,-0.93893,0.08423,-0.12793,0.97534,0.00,0.00,0.00
1336,13.80153,2.29771,-0.60305,0.08228,-0.11426,0.99487,0.00,0.00,0.00
1337,13.78626,1.30534,-0.74046,0.09131,-0.09326,0.99438,0.00,0.00,0.00
1338,12.08397,1.10687,-0.58015,0.07813,-0.07959,1.01367,0.00,0.00,0.00
1339,10.74809,-0.09924,-0.53435,0.08350,-0.08203,1.01099,0.00,0.00,0.00
1340,9.49618,0.61069,-0.35878,0.09155,-0.08057,1.00732,0.00,0.00,0.00
